symbol,trade_id,entry_time,exit_time,duration_days,entry_price,exit_price,stop_loss,sl_distance_pct,atr_at_entry,direction,exit_reason,gross_return_pct,net_return_pct,is_win,m_ready,m_direction,m_compressed,m_mba_low,m_mba_high,m_continuity,w_ready,w_direction,w_compressed,w_mba_low,w_mba_high,w_continuity,d_ready,d_direction,d_compressed,d_mba_low,d_mba_high,d_continuity,alignment_summary,equity_before,equity_after,btc_regime
1000SATS,1,2024-03-30,2024-04-12,13,0.0005373,0.00037078,0.00037078,30.99,5.551e-05,bullish,stop_loss,-30.9923,-31.1923,False,True,bullish,True,0.00047,0.00068,1,True,bullish,True,0.000475,0.00055,1,True,bullish,True,0.000498,0.000522,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.688077,bullish
1INCH,1,2021-08-06,2022-01-10,157,2.5134,1.97299286,1.97299286,21.5,0.18013571,bullish,stop_loss,-21.501,-21.701,False,True,bullish,True,1.6,2.95,1,True,bullish,True,1.95,2.45,1,True,bullish,True,2.2,2.39,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.78299,bullish
1INCH,2,2022-08-06,2022-09-06,31,0.808,0.61214286,0.61214286,24.24,0.06528571,bullish,stop_loss,-24.2397,-24.4397,False,True,bullish,True,0.54,0.84,1,True,bullish,True,0.715,0.86,1,True,bullish,True,0.8,0.858,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.78299,0.591629,neutral
1INCH,3,2023-07-01,2023-08-15,45,0.3324,0.27263571,0.27263571,17.98,0.01992143,bullish,stop_loss,-17.9796,-18.1796,False,True,bullish,True,0.235,0.375,1,True,bullish,True,0.288,0.35,1,True,bullish,True,0.295,0.328,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.591629,0.484073,neutral
1INCH,4,2024-02-09,2024-04-13,64,0.4261,0.35305,0.35305,17.14,0.02435,bullish,stop_loss,-17.1439,-17.3439,False,True,bullish,True,0.37,0.47,1,True,bullish,True,0.385,0.413,1,True,bullish,True,0.4005,0.4135,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.484073,0.400116,bullish
AAVE,1,2021-03-26,2021-05-23,58,358.428,255.52971429,255.52971429,28.71,34.29942857,bullish,stop_loss,-28.7082,-28.9082,False,True,bullish,True,330,500,1,True,bullish,True,350,418,1,True,bullish,True,298,334,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.710918,neutral
AAVE,2,2021-07-10,2021-12-04,147,294.7,196.01928571,196.01928571,33.49,32.89357143,bullish,stop_loss,-33.4851,-33.6851,False,True,bullish,True,170,390,1,True,bullish,True,250,350,1,True,bullish,True,276,314,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.710918,0.471444,bullish
AAVE,3,2022-08-05,2022-09-18,44,102.8,74.34285714,74.34285714,27.68,9.48571429,bullish,stop_loss,-27.682,-27.882,False,True,bullish,True,56,110,1,True,bullish,True,76,104,1,True,bullish,True,93.5,99.5,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.471444,0.339996,neutral
AAVE,4,2022-11-30,2022-12-17,17,65.3,53.45,53.45,18.15,3.95,bullish,stop_loss,-18.147,-18.347,False,True,bullish,True,50,90,1,True,bullish,True,55.5,60.0,3,True,bullish,True,60.7,61.9,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.339996,0.277617,neutral
AAVE,5,2024-02-27,2024-04-12,45,104.75,88.04214286,88.04214286,15.95,5.56928571,bullish,stop_loss,-15.9502,-16.1502,False,True,bullish,True,82,120,1,True,bullish,True,88.0,104.0,1,True,bullish,True,100.0,103.0,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.277617,0.232781,neutral
AAVE,6,2024-07-20,2024-08-05,16,99.0,80.75357143,80.75357143,18.43,6.08214286,bullish,stop_loss,-18.4307,-18.6307,False,True,bullish,True,75,106,2,True,bullish,True,98.0,104.0,1,True,bullish,True,96.5,99.8,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.232781,0.189412,neutral
AAVE,7,2024-09-12,2024-10-29,47,145.01,151.49,106.12571429,26.81,12.96142857,bullish,direction_flip,4.4687,4.2687,True,True,bullish,True,76,148,1,True,bullish,True,116.0,141.0,2,True,bullish,True,145.0,160.0,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.189412,0.197498,neutral
AAVE,8,2025-05-27,2025-08-26,91,271.57,335.73,208.85714286,23.09,20.90428571,bullish,direction_flip,23.6256,23.4256,True,True,bullish,True,165,285,1,True,bullish,True,212,276,1,True,bullish,True,259.0,277.0,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.197498,0.243763,bullish
ACH,1,2023-11-11,2024-01-30,80,0.02156,0.01937,0.01543143,28.43,0.00204286,bullish,direction_flip,-10.1577,-10.3577,False,True,bullish,True,0.0125,0.0195,1,True,bullish,True,0.017,0.0238,1,True,bullish,True,0.0212,0.0236,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.896423,neutral
ACM,1,2022-12-10,2022-12-17,7,2.576,2.21685714,2.21685714,13.94,0.11971429,bullish,stop_loss,-13.9419,-14.1419,False,True,bullish,True,2.1,3.5,1,True,bullish,True,2.505,2.68,4,True,bullish,True,2.558,2.585,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.858581,neutral
ACM,2,2023-04-25,2023-05-11,16,3.126,2.31042857,2.31042857,26.09,0.27185714,bullish,stop_loss,-26.0899,-26.2899,False,True,bullish,True,2.45,4.15,1,True,bullish,True,2.85,3.15,2,True,bullish,True,3.0,3.12,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.858581,0.632861,neutral
ACM,3,2023-07-26,2023-08-29,34,2.077,1.975,1.84,11.41,0.079,bullish,direction_flip,-4.9109,-5.1109,False,True,bullish,True,1.62,2.27,1,True,bullish,True,1.9,2.03,2,True,bullish,True,2.075,2.107,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.632861,0.600516,neutral
ACM,4,2023-09-30,2023-12-26,87,1.789,2.069,1.66514286,6.92,0.04128571,bullish,direction_flip,15.6512,15.4512,True,True,bullish,True,1.73,1.95,1,True,bullish,True,1.73,1.84,1,True,bullish,True,1.768,1.793,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.600516,0.693303,neutral
ACM,5,2024-04-20,2024-06-18,59,2.479,1.59314286,1.59314286,35.73,0.29528571,bullish,stop_loss,-35.7345,-35.9345,False,True,bullish,True,2.25,3.0,1,True,bullish,True,2.12,2.62,1,True,bullish,True,2.22,2.43,2,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.693303,0.444168,bullish
ACM,6,2024-12-14,2024-12-20,6,1.883,1.41692857,1.41692857,24.75,0.15535714,bullish,stop_loss,-24.7515,-24.9515,False,True,bullish,True,1.4,1.85,2,True,bullish,True,1.65,2.2,2,True,bullish,True,1.875,1.985,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.444168,0.333341,neutral
ACM,7,2025-04-29,2025-05-27,28,0.825,0.94,0.70671429,14.34,0.03942857,bullish,direction_flip,13.9394,13.7394,True,True,bullish,True,0.7,1.06,1,True,bullish,True,0.785,0.83,1,True,bullish,True,0.805,0.86,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.333341,0.37914,neutral
ADA,1,2019-03-12,2019-04-30,49,0.04718,0.0701,0.04039571,14.38,0.00226143,bullish,direction_flip,48.5799,48.3799,True,True,bullish,True,0.036,0.0505,1,True,bullish,True,0.039,0.0473,1,True,bullish,True,0.045,0.0473,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,1.483799,bullish
ADA,2,2019-06-01,2019-07-11,40,0.09047,0.06593857,0.06593857,27.12,0.00817714,bullish,stop_loss,-27.1155,-27.3155,False,True,bullish,True,0.072,0.092,2,True,bullish,True,0.078,0.097,1,True,bullish,True,0.0815,0.09,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.483799,1.078491,bullish
ADA,3,2019-10-29,2019-11-22,24,0.04341,0.03569357,0.03569357,17.78,0.00257214,bullish,stop_loss,-17.7757,-17.9757,False,True,bullish,True,0.035,0.045,2,True,bullish,True,0.0353,0.0433,1,True,bullish,True,0.042,0.0433,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.078491,0.884625,bullish
ADA,4,2020-08-13,2020-08-25,12,0.13944,0.10790357,0.10790357,22.62,0.01051214,bullish,stop_loss,-22.6165,-22.8165,False,True,bullish,True,0.098,0.155,1,True,bullish,True,0.137,0.146,2,True,bullish,True,0.1325,0.1365,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.884625,0.682785,neutral
ADA,5,2020-11-11,2021-06-29,230,0.10599,1.373,0.08441786,20.35,0.00719071,bullish,direction_flip,1195.4052,1195.2052,True,True,bullish,True,0.098,0.112,1,True,bullish,True,0.088,0.114,1,True,bullish,True,0.1035,0.1092,2,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.682785,8.843463,neutral
ADA,6,2021-10-15,2021-10-26,11,2.218,2.137,1.873,15.55,0.115,bullish,direction_flip,-3.6519,-3.8519,False,True,bullish,True,1.9,2.95,2,True,bullish,True,2.11,2.38,2,True,bullish,True,2.165,2.195,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],8.843463,8.502818,bullish
ADA,7,2023-03-29,2023-06-09,72,0.3811,0.30869286,0.30869286,19.0,0.02413571,bullish,stop_loss,-18.9995,-19.1995,False,True,bullish,True,0.3,0.41,1,True,bullish,True,0.34,0.375,1,True,bullish,True,0.343,0.37,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],8.502818,6.870319,neutral
ADA,8,2023-10-05,2024-05-28,236,0.2602,0.4576,0.23879286,8.23,0.00713571,bullish,direction_flip,75.8647,75.6647,True,True,bullish,True,0.237,0.268,1,True,bullish,True,0.2405,0.256,1,True,bullish,True,0.2525,0.2615,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],6.870319,12.068726,neutral
ADA,9,2024-10-19,2025-07-29,283,0.3513,0.7828,0.3087,12.13,0.0142,bullish,direction_flip,122.8295,122.6295,True,True,bullish,True,0.305,0.415,2,True,bullish,True,0.339,0.371,2,True,bullish,True,0.3425,0.353,2,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],12.068726,26.868543,bullish
ADX,1,2022-02-08,2022-03-01,21,0.4753,0.4356,0.36828571,22.52,0.03567143,bullish,direction_flip,-8.3526,-8.5526,False,True,bullish,True,0.37,0.61,1,True,bullish,True,0.4,0.52,1,True,bullish,True,0.46,0.492,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.914474,bullish
ADX,2,2022-11-30,2022-12-30,30,0.1394,0.11197143,0.11197143,19.68,0.00914286,bullish,stop_loss,-19.6762,-19.8762,False,True,bullish,True,0.105,0.188,1,True,bullish,True,0.114,0.138,1,True,bullish,True,0.1305,0.1335,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.914474,0.732712,neutral
ADX,3,2023-10-26,2024-01-30,96,0.1493,0.1754,0.13295,10.95,0.00545,bullish,direction_flip,17.4816,17.2816,True,True,bullish,True,0.123,0.145,1,True,bullish,True,0.1325,0.138,1,True,bullish,True,0.144,0.1485,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.732712,0.859336,neutral
ADX,4,2024-03-07,2024-06-18,103,0.2379,0.17680714,0.17680714,25.68,0.02036429,bullish,stop_loss,-25.6801,-25.8801,False,True,bullish,True,0.165,0.295,1,True,bullish,True,0.203,0.239,1,True,bullish,True,0.218,0.233,2,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.859336,0.636939,neutral
ADX,5,2024-12-03,2024-12-20,17,0.2317,0.19825,0.19825,14.44,0.01115,bullish,stop_loss,-14.4368,-14.6368,False,True,bullish,True,0.15,0.223,1,True,bullish,True,0.187,0.214,1,True,bullish,True,0.205,0.216,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.636939,0.543712,neutral
ADX,6,2025-05-04,2025-06-21,48,0.0972,0.07872857,0.07872857,19.0,0.00615714,bullish,stop_loss,-19.0035,-19.2035,False,True,bullish,True,0.072,0.115,1,True,bullish,True,0.096,0.101,2,True,bullish,True,0.0965,0.098,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.543712,0.4393,neutral
ADX,7,2025-11-06,2025-11-25,19,0.1282,0.1129,0.08176429,36.22,0.01547857,bullish,direction_flip,-11.9345,-12.1345,False,True,bullish,True,0.083,0.158,1,True,bullish,True,0.1,0.158,1,True,bullish,True,0.118,0.1315,2,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.4393,0.385993,bullish
AGLD,1,2022-07-28,2022-08-28,31,0.467,0.32728571,0.32728571,29.92,0.04657143,bullish,stop_loss,-29.9174,-30.1174,False,True,bullish,True,0.35,0.525,2,True,bullish,True,0.395,0.438,1,True,bullish,True,0.427,0.445,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.698826,neutral
AGLD,2,2023-02-04,2023-05-30,115,0.384,0.452,0.25542857,33.48,0.04285714,bullish,direction_flip,17.7083,17.5083,True,True,bullish,True,0.26,0.445,1,True,bullish,True,0.305,0.445,1,True,bullish,True,0.38,0.445,2,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.698826,0.821179,neutral
AGLD,3,2024-02-21,2024-04-12,51,1.33,1.08528571,1.08528571,18.4,0.08157143,bullish,stop_loss,-18.3996,-18.5996,False,True,bullish,True,0.93,1.7,2,True,bullish,True,1.25,1.35,1,True,bullish,True,1.285,1.435,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.821179,0.668443,bullish
AGLD,4,2024-11-22,2025-05-27,186,1.362,0.92,0.41121429,69.81,0.31692857,bullish,direction_flip,-32.4523,-32.6523,False,True,bullish,True,1.0,1.23,1,True,bullish,True,1.3,1.7,1,True,bullish,True,1.295,1.4,2,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.668443,0.450181,neutral
AI,1,2024-12-06,2024-12-19,13,0.8167,0.53750714,0.53750714,34.19,0.09306429,bullish,stop_loss,-34.1855,-34.3855,False,True,bullish,True,0.3,0.83,1,True,bullish,True,0.51,0.81,1,True,bullish,True,0.715,0.845,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.656145,neutral
ALCX,1,2022-08-06,2022-09-27,52,35.2,20.3,17.97142857,48.94,5.74285714,bullish,direction_flip,-42.3295,-42.5295,False,True,bullish,True,20.0,43.0,2,True,bullish,True,25.0,38.0,1,True,bullish,True,31.5,41.5,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.574705,neutral
ALCX,2,2024-03-08,2024-04-13,36,35.04,26.83714286,26.83714286,23.41,2.73428571,bullish,stop_loss,-23.41,-23.61,False,True,bullish,True,22.5,37.5,1,True,bullish,True,26.0,31.5,1,True,bullish,True,31.5,33.0,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.574705,0.439017,neutral
ALCX,3,2024-10-18,2024-10-29,11,15.12,14.93,11.89928571,21.3,1.07357143,bullish,direction_flip,-1.2566,-1.4566,False,True,bullish,True,12.2,15.6,2,True,bullish,True,13.2,19.0,1,True,bullish,True,14.4,15.03,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.439017,0.432622,bullish
ALGO,1,2019-10-29,2020-02-25,119,0.2262,0.3938,0.17404286,23.06,0.01738571,bullish,direction_flip,74.0937,73.8937,True,True,bullish,True,0.195,0.28,2,True,bullish,True,0.195,0.238,1,True,bullish,True,0.218,0.24,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,1.738937,bullish
ALGO,2,2020-12-10,2021-06-01,173,0.2936,0.8952,0.19982857,31.94,0.03125714,bullish,direction_flip,204.9046,204.7046,True,True,bullish,True,0.22,0.42,1,True,bullish,True,0.29,0.348,1,True,bullish,True,0.291,0.304,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.738937,5.298622,bullish
ALGO,3,2022-08-13,2022-08-19,6,0.3683,0.30564286,0.30564286,17.01,0.02088571,bullish,stop_loss,-17.0125,-17.2125,False,True,bullish,True,0.29,0.38,2,True,bullish,True,0.35,0.37,1,True,bullish,True,0.3565,0.3635,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],5.298622,4.386595,neutral
ALGO,4,2023-10-05,2024-08-27,327,0.1002,0.1283,0.08693571,13.24,0.00442143,bullish,direction_flip,28.0439,27.8439,True,True,bullish,True,0.087,0.108,2,True,bullish,True,0.095,0.1015,1,True,bullish,True,0.0973,0.1015,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],4.386595,5.607995,neutral
ALGO,5,2024-10-24,2025-01-28,96,0.1222,0.3628,0.10529286,13.84,0.00563571,bullish,direction_flip,196.8903,196.6903,True,True,bullish,True,0.111,0.147,2,True,bullish,True,0.1175,0.1285,2,True,bullish,True,0.1178,0.1245,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],5.607995,16.63838,bullish
ALICE,1,2021-07-07,2022-04-26,293,5.69,5.76,3.81823571,32.9,0.62392143,bullish,direction_flip,1.2302,1.0302,True,True,bullish,True,3.2,6.7,1,True,bullish,True,3.45,4.35,2,True,bullish,True,4.65,6.0,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,1.010302,bullish
ALICE,2,2022-08-13,2022-08-19,6,2.882,2.25157143,2.25157143,21.87,0.21014286,bullish,stop_loss,-21.8747,-22.0747,False,True,bullish,True,1.9,3.25,1,True,bullish,True,2.25,2.98,1,True,bullish,True,2.8,2.99,2,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.010302,0.787281,neutral
ALICE,3,2022-12-10,2022-12-16,6,1.315,1.12407143,1.12407143,14.52,0.06364286,bullish,stop_loss,-14.5193,-14.7193,False,True,bullish,True,1.03,1.78,1,True,bullish,True,1.295,1.365,1,True,bullish,True,1.3,1.32,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.787281,0.671399,neutral
ALICE,4,2023-12-12,2024-01-08,27,1.333,1.05335714,1.05335714,20.98,0.09321429,bullish,stop_loss,-20.9785,-21.1785,False,True,bullish,True,0.83,1.35,1,True,bullish,True,1.08,1.32,2,True,bullish,True,1.05,1.28,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.671399,0.529207,neutral
ALICE,5,2024-02-24,2024-04-13,49,1.463,1.16214286,1.16214286,20.56,0.10028571,bullish,stop_loss,-20.5644,-20.7644,False,True,bullish,True,1.05,1.45,1,True,bullish,True,1.28,1.43,1,True,bullish,True,1.385,1.425,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.529207,0.41932,bullish
ALICE,6,2025-07-06,2025-09-25,81,0.3838,0.30678571,0.30678571,20.07,0.02567143,bullish,stop_loss,-20.0663,-20.2663,False,True,bullish,True,0.31,0.48,1,True,bullish,True,0.367,0.398,1,True,bullish,True,0.38,0.406,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.41932,0.33434,neutral
ALPINE,1,2023-02-15,2023-02-28,13,3.2798,3.0486,2.62620714,19.93,0.21786429,bullish,direction_flip,-7.0492,-7.2492,False,True,bullish,True,2.0,3.35,1,True,bullish,True,2.75,2.95,1,True,bullish,True,2.98,3.55,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.927508,neutral
ALPINE,2,2023-11-28,2024-05-28,182,1.851,1.886,1.39392857,24.69,0.15235714,bullish,direction_flip,1.8909,1.6909,True,True,bullish,True,1.6,2.3,1,True,bullish,True,1.61,1.86,1,True,bullish,True,1.75,1.93,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.927508,0.943191,neutral
ALPINE,3,2024-12-13,2024-12-31,18,1.633,1.369,1.17935714,27.78,0.15121429,bullish,direction_flip,-16.1666,-16.3666,False,True,bullish,True,1.3,1.64,1,True,bullish,True,1.5,1.79,1,True,bullish,True,1.53,1.68,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.943191,0.788823,neutral
ALPINE,4,2025-09-20,2025-10-01,11,1.951,1.60685714,1.60685714,17.64,0.11471429,bullish,stop_loss,-17.6393,-17.8393,False,True,bullish,True,0.85,2.55,1,True,bullish,True,1.93,2.12,1,True,bullish,True,1.95,1.99,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.788823,0.648102,neutral
ALT,1,2025-08-27,2025-10-10,44,0.03286,0.02440429,0.02440429,25.73,0.00281857,bullish,stop_loss,-25.7325,-25.9325,False,True,bullish,True,0.031,0.041,2,True,bullish,True,0.0323,0.0385,1,True,bullish,True,0.0317,0.0336,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.740675,neutral
AMP,1,2023-12-05,2024-08-27,266,0.002629,0.003936,0.00215286,18.11,0.00015871,bullish,direction_flip,49.7147,49.5147,True,True,bullish,True,0.0017,0.0029,1,True,bullish,True,0.00237,0.0026,1,True,bullish,True,0.0025,0.00273,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,1.495147,neutral
AMP,2,2024-12-14,2025-03-10,86,0.010005,0.0038565,0.0038565,61.45,0.0020495,bullish,stop_loss,-61.4543,-61.6543,False,True,bullish,True,0.0035,0.0095,1,True,bullish,True,0.0088,0.012,1,True,bullish,True,0.0093,0.0101,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.495147,0.573325,neutral
AMP,3,2025-05-22,2025-06-20,29,0.004822,0.00346,0.00346,28.25,0.000454,bullish,stop_loss,-28.2455,-28.4455,False,True,bullish,True,0.003,0.00485,1,True,bullish,True,0.00435,0.00505,1,True,bullish,True,0.00455,0.00495,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.573325,0.41024,neutral
ANKR,1,2020-03-03,2020-03-12,9,0.002067,0.00119614,0.00119614,42.13,0.00029029,bullish,stop_loss,-42.1315,-42.3315,False,True,bullish,True,0.0014,0.0042,1,True,bullish,True,0.0016,0.00245,1,True,bullish,True,0.00198,0.00215,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.576685,neutral
ANKR,2,2020-06-13,2020-09-01,80,0.002467,0.013136,0.00176414,28.49,0.00023429,bullish,direction_flip,432.4686,432.2686,True,True,bullish,True,0.00135,0.0026,1,True,bullish,True,0.00202,0.00253,1,True,bullish,True,0.00218,0.00244,2,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.576685,3.069516,neutral
ANKR,3,2020-11-17,2021-06-29,224,0.008477,0.07882,0.00561136,33.8,0.00095521,bullish,direction_flip,829.8101,829.6101,True,True,bullish,True,0.0055,0.0112,1,True,bullish,True,0.0078,0.0095,2,True,bullish,True,0.0082,0.00865,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],3.069516,28.534526,neutral
ANKR,4,2022-08-02,2022-11-08,98,0.03148,0.02426929,0.02426929,22.91,0.00240357,bullish,stop_loss,-22.9057,-23.1057,False,True,bullish,True,0.025,0.0345,2,True,bullish,True,0.0258,0.0315,2,True,bullish,True,0.031,0.0323,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],28.534526,21.941424,neutral
ANKR,5,2023-02-07,2023-06-05,118,0.03117,0.02343429,0.02343429,24.82,0.00257857,bullish,stop_loss,-24.8178,-25.0178,False,True,bullish,True,0.0155,0.032,1,True,bullish,True,0.0243,0.0298,2,True,bullish,True,0.0278,0.0295,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],21.941424,16.452158,neutral
ANKR,6,2023-12-05,2024-01-03,29,0.0284,0.02376714,0.02376714,16.31,0.00154429,bullish,stop_loss,-16.3129,-16.5129,False,True,bullish,True,0.0222,0.0283,1,True,bullish,True,0.024,0.026,1,True,bullish,True,0.0251,0.0278,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],16.452158,13.735434,neutral
ANKR,7,2024-10-15,2024-11-02,18,0.02764,0.02340571,0.02340571,15.32,0.00141143,bullish,stop_loss,-15.3194,-15.5194,False,True,bullish,True,0.021,0.032,1,True,bullish,True,0.0246,0.0281,1,True,bullish,True,0.0265,0.0281,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],13.735434,11.603775,bullish
APE,1,2022-11-30,2023-02-28,90,4.096,5.01,2.93928571,28.24,0.38557143,bullish,direction_flip,22.3145,22.1145,True,True,bullish,True,2.6,4.8,1,True,bullish,True,2.85,3.65,1,True,bullish,True,4.0,4.24,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,1.221145,neutral
