symbol,trade_id,entry_time,exit_time,duration_days,entry_price,exit_price,stop_loss,sl_distance_pct,atr_at_entry,direction,exit_reason,gross_return_pct,net_return_pct,is_win,m_ready,m_direction,m_compressed,m_mba_low,m_mba_high,m_continuity,w_ready,w_direction,w_compressed,w_mba_low,w_mba_high,w_continuity,d_ready,d_direction,d_compressed,d_mba_low,d_mba_high,d_continuity,alignment_summary,equity_before,equity_after,btc_regime
USDCHFm,2,2021-12-21,2021-12-28,7,0.923,0.91711,0.90489929,1.96,0.00603357,bullish,direction_flip,-0.6381,-0.6481,False,True,bullish,True,0.908,0.937,3,True,bullish,True,0.9175,0.9295,1,True,bullish,True,0.9193,0.925,2,[V3:balance_aligned] READY (BULLISH),0.983147,0.976775,
USDCHFm,3,2022-01-05,2022-09-27,265,0.91735,0.99171,0.93355,1.77,0.0054,bearish,direction_flip,-8.106,-8.116,False,True,bearish,True,0.91,0.929,4,True,bearish,True,0.914,0.919,1,True,bearish,True,0.9125,0.919,1,[V3:balance_aligned] READY (BEARISH),0.976775,0.8975,
USDCHFm,4,2022-10-10,2022-11-29,50,0.99946,0.95449,0.96103,3.85,0.01281,bullish,direction_flip,-4.4994,-4.5094,False,True,bullish,True,0.948,0.998,1,True,bullish,True,0.976,0.9915,1,True,bullish,True,0.989,0.994,1,[V3:balance_aligned] READY (BULLISH),0.8975,0.857028,
USDCHFm,5,2022-12-13,2023-01-31,49,0.92902,0.91635,0.95613143,2.92,0.00903714,bearish,direction_flip,1.3638,1.3538,True,True,bearish,True,0.94,0.955,1,True,bearish,True,0.931,0.9455,2,True,bearish,True,0.9333,0.9367,1,[V3:balance_aligned] READY (BEARISH),0.857028,0.86863,
USDCHFm,6,2023-06-07,2023-06-27,20,0.90953,0.89372,0.89094286,2.04,0.00619571,bullish,direction_flip,-1.7383,-1.7483,False,True,bullish,True,0.882,0.915,1,True,bullish,True,0.9015,0.9145,1,True,bullish,True,0.9032,0.9098,2,[V3:balance_aligned] READY (BULLISH),0.86863,0.853444,
USDCHFm,7,2023-06-28,2023-08-29,62,0.8967,0.87892,0.91728643,2.3,0.00686214,bearish,direction_flip,1.9828,1.9728,True,True,bearish,True,0.882,0.915,1,True,bearish,True,0.8905,0.9015,2,True,bearish,True,0.8922,0.897,1,[V3:balance_aligned] READY (BEARISH),0.853444,0.870281,
USDCHFm,8,2023-09-05,2024-06-25,294,0.88939,0.89525,0.87196,1.96,0.00581,bullish,direction_flip,0.6589,0.6489,True,True,bullish,True,0.869,0.8875,1,True,bullish,True,0.8765,0.884,1,True,bullish,True,0.8837,0.8848,1,[V3:balance_aligned] READY (BULLISH),0.870281,0.875928,
USDCHFm,9,2025-04-21,2025-04-29,8,0.80907,0.82325,0.85649571,5.86,0.01580857,bearish,direction_flip,-1.7526,-1.7626,False,True,bearish,True,0.848,0.902,1,True,bearish,True,0.8135,0.8205,1,True,bearish,True,0.815,0.8195,2,[V3:balance_aligned] READY (BEARISH),0.875928,0.860489,
USDCHFm,10,2025-05-07,2025-05-27,20,0.82408,0.82714,0.79693429,3.29,0.00904857,bullish,direction_flip,0.3713,0.3613,True,True,bullish,True,0.805,0.868,1,True,bullish,True,0.8195,0.8335,2,True,bullish,True,0.822,0.8253,1,[V3:balance_aligned] READY (BULLISH),0.860489,0.863598,
USDCHFm,11,2025-08-14,2025-08-26,12,0.80756,0.8038,0.78773214,2.46,0.00660929,bullish,direction_flip,-0.4656,-0.4756,False,True,bullish,True,0.793,0.802,1,True,bullish,True,0.802,0.8115,2,True,bullish,True,0.8023,0.8073,1,[V3:balance_aligned] READY (BULLISH),0.863598,0.859491,
USDCHFm,12,2025-08-27,2025-10-28,62,0.80153,0.79282,0.81811143,2.07,0.00552714,bearish,direction_flip,1.0867,1.0767,True,True,bearish,True,0.798,0.813,1,True,bearish,True,0.8,0.8105,4,True,bearish,True,0.8005,0.8095,1,[V3:balance_aligned] READY (BEARISH),0.859491,0.868745,
USDCHFm,13,2025-11-10,2025-11-25,15,0.80515,0.80788,0.79163714,1.68,0.00450429,bullish,direction_flip,0.3391,0.3291,True,True,bullish,True,0.787,0.808,2,True,bullish,True,0.803,0.8125,1,True,bullish,True,0.8037,0.807,1,[V3:balance_aligned] READY (BULLISH),0.868745,0.871604,
NZDUSDm,1,2023-07-05,2023-08-01,27,0.6176,0.61383,0.60029429,2.8,0.00576857,bullish,direction_flip,-0.6104,-0.6204,False,True,bullish,True,0.603,0.625,4,True,bullish,True,0.605,0.62,1,True,bullish,True,0.614,0.621,1,[V3:balance_aligned] READY (BULLISH),1.0,0.993796,
NZDUSDm,2,2023-08-10,2023-09-26,47,0.60108,0.59463,0.62113929,3.34,0.00668643,bearish,direction_flip,1.0731,1.0631,True,True,bearish,True,0.606,0.641,1,True,bearish,True,0.606,0.6225,1,True,bearish,True,0.6038,0.6095,1,[V3:balance_aligned] READY (BEARISH),0.993796,1.00436,
NZDUSDm,3,2023-10-05,2025-07-29,663,0.59657,0.59536,0.58022643,2.74,0.00544786,bullish,direction_flip,-0.2028,-0.2128,False,True,bullish,True,0.586,0.605,2,True,bullish,True,0.59,0.605,1,True,bullish,True,0.5893,0.5917,1,[V3:balance_aligned] READY (BULLISH),1.00436,1.002223,
NZDUSDm,4,2025-08-18,2026-02-23,189,0.59223,0.60028,0.60671786,2.45,0.00482929,bearish,end_of_backtest,-1.3593,-1.3693,False,True,bearish,True,0.594,0.603,1,True,bearish,True,0.5855,0.603,1,True,bearish,True,0.5907,0.5938,2,[V3:balance_aligned] READY (BEARISH),1.002223,0.9885,
EURGBPm,1,2021-07-06,2022-02-01,210,0.85636,0.83329,0.86838786,1.4,0.00400929,bearish,direction_flip,2.694,2.684,True,True,bearish,True,0.853,0.864,2,True,bearish,True,0.8575,0.8605,1,True,bearish,True,0.8559,0.8582,1,[V3:balance_aligned] READY (BEARISH),1.0,1.02684,
EURGBPm,2,2022-06-27,2022-07-26,29,0.86241,0.84145,0.83883643,2.73,0.00785786,bullish,direction_flip,-2.4304,-2.4404,False,True,bullish,True,0.837,0.862,1,True,bullish,True,0.856,0.864,2,True,bullish,True,0.8573,0.8595,1,[V3:balance_aligned] READY (BULLISH),1.02684,1.001781,
EURGBPm,3,2022-08-15,2022-08-30,15,0.84275,0.85969,0.85728929,1.73,0.00484643,bearish,direction_flip,-2.0101,-2.0201,False,True,bearish,True,0.835,0.863,1,True,bearish,True,0.841,0.8493,1,True,bearish,True,0.8445,0.8493,1,[V3:balance_aligned] READY (BEARISH),1.001781,0.981544,
EURGBPm,4,2022-09-21,2022-09-27,6,0.87326,0.89449,0.85503929,2.09,0.00607357,bullish,direction_flip,2.4311,2.4211,True,True,bullish,True,0.834,0.868,1,True,bullish,True,0.8625,0.8785,2,True,bullish,True,0.8722,0.8782,1,[V3:balance_aligned] READY (BULLISH),0.981544,1.005308,
EURGBPm,5,2023-02-03,2023-02-28,25,0.89545,0.87877,0.87562429,2.21,0.00660857,bullish,direction_flip,-1.8628,-1.8728,False,True,bullish,True,0.872,0.898,1,True,bullish,True,0.8735,0.8845,1,True,bullish,True,0.8885,0.8915,1,[V3:balance_aligned] READY (BULLISH),1.005308,0.986481,
EURGBPm,6,2023-03-17,2023-08-01,137,0.87548,0.86024,0.89441214,2.16,0.00631071,bearish,direction_flip,1.7408,1.7308,True,True,bearish,True,0.875,0.896,2,True,bearish,True,0.8855,0.8915,1,True,bearish,True,0.8745,0.882,2,[V3:balance_aligned] READY (BEARISH),0.986481,1.003555,
EURGBPm,7,2023-08-28,2023-08-29,1,0.85835,0.86011,0.845585,1.49,0.004255,bullish,direction_flip,0.205,0.195,True,True,bullish,True,0.85,0.87,2,True,bullish,True,0.852,0.8595,1,True,bullish,True,0.856,0.8585,1,[V3:balance_aligned] READY (BULLISH),1.003555,1.005512,
EURGBPm,8,2023-09-08,2023-10-31,53,0.85819,0.87055,0.86977643,1.35,0.00386214,bearish,direction_flip,-1.4402,-1.4502,False,True,bearish,True,0.849,0.867,3,True,bearish,True,0.8565,0.8598,1,True,bearish,True,0.8575,0.859,1,[V3:balance_aligned] READY (BEARISH),1.005512,0.99093,
EURGBPm,9,2023-11-16,2024-01-30,75,0.87399,0.85391,0.86238214,1.33,0.00386929,bullish,direction_flip,-2.2975,-2.3075,False,True,bullish,True,0.8615,0.8755,1,True,bullish,True,0.865,0.8755,2,True,bullish,True,0.8705,0.873,1,[V3:balance_aligned] READY (BULLISH),0.99093,0.968064,
EURGBPm,10,2024-03-07,2024-11-26,264,0.85437,0.8342,0.84699,0.86,0.00246,bullish,direction_flip,-2.3608,-2.3708,False,True,bullish,True,0.8533,0.857,3,True,bullish,True,0.8523,0.8575,2,True,bullish,True,0.8543,0.8558,1,[V3:balance_aligned] READY (BULLISH),0.968064,0.945113,
