symbol,trade_id,entry_time,exit_time,duration_days,entry_price,exit_price,stop_loss,sl_distance_pct,atr_at_entry,direction,exit_reason,gross_return_pct,net_return_pct,is_win,m_ready,m_direction,m_compressed,m_mba_low,m_mba_high,m_continuity,w_ready,w_direction,w_compressed,w_mba_low,w_mba_high,w_continuity,d_ready,d_direction,d_compressed,d_mba_low,d_mba_high,d_continuity,alignment_summary,equity_before,equity_after,btc_regime
1000SATS,1,2024-03-09,2024-03-26,17,0.0006478,0.0005148,0.00036355,43.88,9.475e-05,bullish,direction_flip,-20.531,-20.731,False,True,bullish,True,0.0004,0.00068,2,True,bullish,True,0.00056,0.00082,1,True,bullish,True,0.000632,0.000662,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.79269,
1000SATS,2,2024-10-18,2025-01-28,102,0.0002846,0.0001098,0.00021845,23.24,2.205e-05,bullish,direction_flip,-61.4195,-61.6195,False,True,bullish,True,0.00024,0.00038,2,True,bullish,True,0.000252,0.000302,1,True,bullish,True,0.00027,0.00028,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.79269,0.304238,
1000SATS,3,2025-03-20,2025-04-29,40,0.0001214,4.56e-05,0.00011525,5.07,2.05e-06,bullish,direction_flip,-62.4382,-62.6382,False,True,bullish,True,0.0001,0.000145,2,True,bullish,True,0.0001202,0.0001242,1,True,bullish,True,0.0001207,0.0001218,2,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.304238,0.113669,
1INCH,1,2021-07-31,2022-04-26,269,2.3755,1.288,1.78152143,25.0,0.19799286,bullish,direction_flip,-45.7798,-45.9798,False,True,bullish,True,1.6,2.95,1,True,bullish,True,2.02,2.35,1,True,bullish,True,2.185,2.26,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.540202,
1INCH,2,2022-08-06,2022-09-27,52,0.808,0.607,0.61214286,24.24,0.06528571,bullish,direction_flip,-24.8762,-25.0762,False,True,bullish,True,0.54,0.84,1,True,bullish,True,0.715,0.86,1,True,bullish,True,0.8,0.858,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.540202,0.404739,
1INCH,3,2022-11-19,2022-11-29,10,0.538,0.519,0.4015,25.37,0.0455,bullish,direction_flip,-3.5316,-3.7316,False,True,bullish,True,0.535,0.675,2,True,bullish,True,0.51,0.532,1,True,bullish,True,0.515,0.535,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.404739,0.389636,
1INCH,4,2024-01-06,2024-01-30,24,0.4651,0.4105,0.30335714,34.78,0.05391429,bullish,direction_flip,-11.7394,-11.9394,False,True,bullish,True,0.345,0.415,1,True,bullish,True,0.365,0.545,1,True,bullish,True,0.463,0.485,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.389636,0.343116,
AAVE,1,2021-07-10,2022-05-31,325,294.7,112.9,196.01928571,33.49,32.89357143,bullish,direction_flip,-61.6899,-61.8899,False,True,bullish,True,170,390,1,True,bullish,True,260,348,1,True,bullish,True,276,314,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.381101,
AAVE,2,2022-08-05,2022-12-27,144,102.8,57.5,74.34285714,27.68,9.48571429,bullish,direction_flip,-44.0661,-44.2661,False,True,bullish,True,56,110,1,True,bullish,True,76,104,1,True,bullish,True,93.5,99.5,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.381101,0.212403,
AAVE,3,2023-07-01,2023-08-01,31,68.14,65.6,51.03785714,25.1,5.70071429,bullish,direction_flip,-3.7276,-3.9276,False,True,bullish,True,47,77,1,True,bullish,True,57.5,71.5,1,True,bullish,True,64.5,70.0,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.212403,0.20406,
AAVE,4,2024-02-27,2024-10-29,245,104.75,151.49,88.04214286,15.95,5.56928571,bullish,direction_flip,44.6205,44.4205,True,True,bullish,True,82,120,1,True,bullish,True,88.0,102.0,1,True,bullish,True,100.0,103.0,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.20406,0.294705,
AAVE,5,2025-05-27,2025-08-26,91,271.57,335.73,208.85714286,23.09,20.90428571,bullish,direction_flip,23.6256,23.4256,True,True,bullish,True,165,285,1,True,bullish,True,212,270,1,True,bullish,True,259.0,277.0,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.294705,0.363741,
ACH,1,2023-09-26,2024-01-30,126,0.01593,0.01937,0.01258286,21.01,0.00111571,bullish,direction_flip,21.5945,21.3945,True,True,bullish,True,0.0128,0.017,2,True,bullish,True,0.0148,0.016,1,True,bullish,True,0.01488,0.01548,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,1.213945,
ACH,2,2025-01-28,2025-02-25,28,0.0309,0.03036,0.01764857,42.88,0.00441714,bullish,direction_flip,-1.7476,-1.9476,False,True,bullish,True,0.022,0.033,1,True,bullish,True,0.0195,0.0225,1,True,bullish,True,0.022,0.047,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.213945,1.190302,
ACM,1,2022-11-29,2022-12-27,28,2.641,2.345,1.82178571,31.02,0.27307143,bullish,direction_flip,-11.2079,-11.4079,False,True,bullish,True,2.1,3.5,1,True,bullish,True,2.33,2.85,1,True,bullish,True,2.43,2.495,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.885921,
ACM,2,2023-02-04,2023-02-28,24,2.813,2.734,2.4545,12.74,0.1195,bullish,direction_flip,-2.8084,-3.0084,False,True,bullish,True,2.3,3.45,1,True,bullish,True,2.69,2.81,1,True,bullish,True,2.735,2.855,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.885921,0.859269,
ACM,3,2023-07-13,2023-08-29,47,2.012,1.975,1.75935714,12.56,0.08421429,bullish,direction_flip,-1.839,-2.039,False,True,bullish,True,1.62,2.27,1,True,bullish,True,1.895,1.975,1,True,bullish,True,1.943,1.975,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.859269,0.841749,
ACM,4,2023-09-30,2023-12-26,87,1.789,2.069,1.66514286,6.92,0.04128571,bullish,direction_flip,15.6512,15.4512,True,True,bullish,True,1.73,1.95,1,True,bullish,True,1.758,1.792,1,True,bullish,True,1.768,1.793,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.841749,0.971809,
ACM,5,2024-03-31,2024-07-30,121,2.793,1.629,2.30528571,17.46,0.16257143,bullish,direction_flip,-41.6756,-41.8756,False,True,bullish,True,2.25,3.0,1,True,bullish,True,2.72,2.84,1,True,bullish,True,2.745,2.815,3,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.971809,0.564858,
ACM,6,2025-04-29,2025-05-27,28,0.825,0.94,0.70671429,14.34,0.03942857,bullish,direction_flip,13.9394,13.7394,True,True,bullish,True,0.7,1.06,1,True,bullish,True,0.772,0.858,1,True,bullish,True,0.805,0.86,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.564858,0.642466,
ADA,1,2019-03-19,2019-04-30,42,0.05205,0.0701,0.04404643,15.38,0.00266786,bullish,direction_flip,34.6782,34.4782,True,True,bullish,True,0.036,0.0505,1,True,bullish,True,0.0447,0.0508,1,True,bullish,True,0.049,0.0509,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,1.344782,
ADA,2,2019-06-01,2019-08-27,87,0.09047,0.04988,0.06593857,27.12,0.00817714,bullish,direction_flip,-44.8657,-45.0657,False,True,bullish,True,0.072,0.092,2,True,bullish,True,0.08,0.097,1,True,bullish,True,0.0815,0.09,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.344782,0.738747,
ADA,3,2019-12-07,2020-09-01,269,0.03842,0.12445,0.03080857,19.81,0.00253714,bullish,direction_flip,223.9198,223.7198,True,True,bullish,True,0.0375,0.0455,1,True,bullish,True,0.0362,0.0396,2,True,bullish,True,0.03725,0.03785,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.738747,2.391469,
ADA,4,2020-10-13,2020-10-27,14,0.10925,0.10256,0.08782571,19.61,0.00714143,bullish,direction_flip,-6.1236,-6.3236,False,True,bullish,True,0.075,0.107,1,True,bullish,True,0.0915,0.098,1,True,bullish,True,0.102,0.1135,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],2.391469,2.240243,
ADA,5,2020-12-19,2021-06-29,192,0.16433,1.373,0.12845429,21.83,0.01195857,bullish,direction_flip,735.5139,735.3139,True,True,bullish,True,0.09,0.185,1,True,bullish,True,0.154,0.167,1,True,bullish,True,0.158,0.1695,2,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],2.240243,18.71306,
ADA,6,2021-10-01,2021-10-26,25,2.256,2.137,1.67123571,25.92,0.19492143,bullish,direction_flip,-5.2748,-5.4748,False,True,bullish,True,1.9,2.95,2,True,bullish,True,2.05,2.27,1,True,bullish,True,2.03,2.145,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],18.71306,17.688553,
ADA,7,2023-10-05,2024-05-28,236,0.2602,0.4576,0.23879286,8.23,0.00713571,bullish,direction_flip,75.8647,75.6647,True,True,bullish,True,0.237,0.268,1,True,bullish,True,0.2405,0.256,1,True,bullish,True,0.2525,0.2615,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],17.688553,31.072547,
ADA,8,2024-10-19,2024-10-29,10,0.3513,0.3561,0.3087,12.13,0.0142,bullish,direction_flip,1.3664,1.1664,True,True,bullish,True,0.305,0.415,2,True,bullish,True,0.339,0.371,2,True,bullish,True,0.3425,0.353,2,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],31.072547,31.434963,
ADX,1,2022-02-08,2022-03-01,21,0.4753,0.4356,0.36828571,22.52,0.03567143,bullish,direction_flip,-8.3526,-8.5526,False,True,bullish,True,0.37,0.61,1,True,bullish,True,0.4,0.51,1,True,bullish,True,0.46,0.492,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.914474,
ADX,2,2022-11-05,2023-03-28,143,0.1702,0.1763,0.14752857,13.32,0.00755714,bullish,direction_flip,3.584,3.384,True,True,bullish,True,0.145,0.193,1,True,bullish,True,0.1655,0.172,1,True,bullish,True,0.1655,0.174,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.914474,0.94542,
ADX,3,2023-11-02,2024-01-30,89,0.1522,0.1754,0.13529286,11.11,0.00563571,bullish,direction_flip,15.2431,15.0431,True,True,bullish,True,0.128,0.16,1,True,bullish,True,0.137,0.158,1,True,bullish,True,0.1455,0.1492,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.94542,1.08764,
ADX,4,2026-01-03,2026-02-25,53,0.1127,0.0724,0.10207143,9.43,0.00354286,bullish,end_of_backtest,-35.7587,-35.9587,False,True,bullish,True,0.085,0.114,1,True,bullish,True,0.1035,0.1118,1,True,bullish,True,0.1075,0.1118,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.08764,0.696539,
AEVO,1,2024-12-03,2024-12-31,28,0.5496,0.3615,0.3864,29.69,0.0544,bullish,direction_flip,-34.2249,-34.4249,False,True,bullish,True,0.27,0.54,3,True,bullish,True,0.425,0.475,1,True,bullish,True,0.47,0.54,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.655751,
AEVO,2,2026-01-01,2026-02-25,55,0.0403,0.023,0.03397857,15.69,0.00210714,bullish,end_of_backtest,-42.928,-43.128,False,True,bullish,True,0.033,0.06,1,True,bullish,True,0.0325,0.0415,1,True,bullish,True,0.0365,0.0395,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.655751,0.372939,
AGLD,1,2022-02-01,2022-03-01,28,1.173,1.246,0.73907143,36.99,0.14464286,bullish,direction_flip,6.2234,6.0234,True,True,bullish,True,0.8,1.5,1,True,bullish,True,0.7,0.9,1,True,bullish,True,0.76,0.83,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,1.060234,
AGLD,2,2023-02-23,2023-05-30,96,0.59,0.452,0.28935714,50.96,0.10021429,bullish,direction_flip,-23.3898,-23.5898,False,True,bullish,True,0.26,0.445,1,True,bullish,True,0.415,0.585,2,True,bullish,True,0.55,0.575,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.060234,0.810126,
AGLD,3,2023-07-18,2024-03-26,252,0.923,1.605,0.656,28.93,0.089,bullish,direction_flip,73.8895,73.6895,True,True,bullish,True,0.38,0.64,1,True,bullish,True,0.595,0.73,1,True,bullish,True,0.82,0.92,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.810126,1.407104,
AGLD,4,2024-11-07,2025-05-27,201,1.339,0.92,1.01264286,24.37,0.10878571,bullish,direction_flip,-31.292,-31.492,False,True,bullish,True,1.0,1.23,1,True,bullish,True,0.99,1.07,1,True,bullish,True,1.25,1.41,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.407104,0.963979,
AI,1,2025-02-26,2025-04-29,62,0.2432,0.1807,0.16269286,33.1,0.02683571,bullish,direction_flip,-25.699,-25.899,False,True,bullish,True,0.21,0.355,1,True,bullish,True,0.242,0.3,1,True,bullish,True,0.21,0.242,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.74101,
ALCX,1,2022-08-06,2022-09-27,52,35.2,20.3,17.97142857,48.94,5.74285714,bullish,direction_flip,-42.3295,-42.5295,False,True,bullish,True,20.0,43.0,2,True,bullish,True,32.0,35.5,1,True,bullish,True,31.5,41.5,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.574705,
ALCX,2,2022-11-05,2023-03-28,143,24.2,20.54,16.48571429,31.88,2.57142857,bullish,direction_flip,-15.124,-15.324,False,True,bullish,True,18.0,32.5,1,True,bullish,True,21.5,31.5,1,True,bullish,True,23.1,25.0,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.574705,0.486637,
ALCX,3,2024-03-07,2024-04-30,54,33.31,23.08,24.085,27.69,3.075,bullish,direction_flip,-30.7115,-30.9115,False,True,bullish,True,22.5,37.5,1,True,bullish,True,26.0,31.2,1,True,bullish,True,30.0,33.2,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.486637,0.33621,
ALGO,1,2020-02-04,2020-02-25,21,0.2804,0.3938,0.24384286,13.04,0.01218571,bullish,direction_flip,40.4422,40.2422,True,True,bullish,True,0.22,0.268,2,True,bullish,True,0.239,0.244,2,True,bullish,True,0.251,0.259,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,1.402422,
ALGO,2,2021-01-16,2021-06-01,136,0.5183,0.8952,0.30225714,41.68,0.07201429,bullish,direction_flip,72.7185,72.5185,True,True,bullish,True,0.26,0.46,1,True,bullish,True,0.37,0.5,2,True,bullish,True,0.455,0.485,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.402422,2.419438,
ALGO,3,2022-08-13,2023-02-28,199,0.3683,0.2444,0.30564286,17.01,0.02088571,bullish,direction_flip,-33.6411,-33.8411,False,True,bullish,True,0.29,0.38,2,True,bullish,True,0.335,0.378,1,True,bullish,True,0.3565,0.3635,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],2.419438,1.600675,
ALGO,4,2023-09-28,2024-07-30,306,0.0975,0.1375,0.08427857,13.56,0.00440714,bullish,direction_flip,41.0256,40.8256,True,True,bullish,True,0.087,0.108,2,True,bullish,True,0.0955,0.1005,1,True,bullish,True,0.0945,0.096,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.600675,2.25416,
ALGO,5,2024-11-29,2025-01-28,60,0.4417,0.3628,0.29641429,32.89,0.04842857,bullish,direction_flip,-17.8628,-18.0628,False,True,bullish,True,0.1,0.53,1,True,bullish,True,0.182,0.265,1,True,bullish,True,0.285,0.305,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],2.25416,1.846996,
ALICE,1,2021-07-10,2022-04-26,290,6.2968,5.76,3.77294286,40.08,0.84128571,bullish,direction_flip,-8.525,-8.725,False,True,bullish,True,3.2,6.7,1,True,bullish,True,4.3,7.1,1,True,bullish,True,5.0,6.8,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.91275,
ALPINE,1,2022-07-19,2022-09-27,70,2.5891,3.9539,2.06285714,20.33,0.17541429,bullish,direction_flip,52.7133,52.5133,True,True,bullish,True,2.35,3.0,1,True,bullish,True,2.15,2.62,1,True,bullish,True,2.48,2.7,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,1.525133,
ALPINE,2,2023-08-03,2023-08-29,26,2.042,1.937,1.74234286,14.67,0.09988571,bullish,direction_flip,-5.142,-5.342,False,True,bullish,True,1.89,2.09,1,True,bullish,True,1.905,1.995,1,True,bullish,True,2.0,2.08,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.525133,1.44366,
ALPINE,3,2023-11-28,2024-05-28,182,1.851,1.886,1.39392857,24.69,0.15235714,bullish,direction_flip,1.8909,1.6909,True,True,bullish,True,1.6,2.3,1,True,bullish,True,1.61,1.84,1,True,bullish,True,1.75,1.93,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.44366,1.468071,
ALPINE,4,2024-10-12,2024-12-31,80,1.509,1.369,0.74142857,50.87,0.25585714,bullish,direction_flip,-9.2777,-9.4777,False,True,bullish,True,1.05,1.48,1,True,bullish,True,1.23,2.08,1,True,bullish,True,1.47,1.66,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.468071,1.328932,
ALPINE,5,2025-03-12,2025-04-29,48,0.881,0.798,0.59814286,32.11,0.09428571,bullish,direction_flip,-9.4211,-9.6211,False,True,bullish,True,0.8,1.23,1,True,bullish,True,0.87,1.06,1,True,bullish,True,0.765,0.91,2,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.328932,1.201074,
ALPINE,6,2025-07-19,2025-10-28,101,0.874,0.789,0.589,32.61,0.095,bullish,direction_flip,-9.7254,-9.9254,False,True,bullish,True,0.59,0.85,1,True,bullish,True,0.68,1.12,1,True,bullish,True,0.85,0.9,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.201074,1.081862,
ALPINE,7,2026-01-03,2026-02-25,53,0.605,0.421,0.47064286,22.21,0.04478571,bullish,end_of_backtest,-30.4132,-30.6132,False,True,bullish,True,0.55,0.63,1,True,bullish,True,0.573,0.618,1,True,bullish,True,0.595,0.608,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.081862,0.750669,
ALT,1,2024-11-30,2025-02-25,87,0.15226,0.04075,0.10846643,28.76,0.01459786,bullish,direction_flip,-73.2366,-73.4366,False,True,bullish,True,0.08,0.175,1,True,bullish,True,0.12,0.146,1,True,bullish,True,0.136,0.143,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.265634,
ALT,2,2025-09-06,2025-10-28,52,0.03119,0.01887,0.02448929,21.48,0.00223357,bullish,direction_flip,-39.4998,-39.6998,False,True,bullish,True,0.031,0.041,2,True,bullish,True,0.0299,0.0333,1,True,bullish,True,0.0304,0.0322,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.265634,0.160178,
AMP,1,2022-08-16,2022-11-29,105,0.00828,0.00342,0.00725143,12.42,0.00034286,bullish,direction_flip,-58.6957,-58.8957,False,True,bullish,True,0.0081,0.0109,2,True,bullish,True,0.00803,0.00875,2,True,bullish,True,0.00816,0.00828,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.411043,
AMP,2,2023-11-04,2024-07-30,269,0.001738,0.004194,0.00147979,14.86,8.607e-05,bullish,direction_flip,141.3119,141.1119,True,True,bullish,True,0.00147,0.00165,1,True,bullish,True,0.00158,0.00188,1,True,bullish,True,0.001675,0.001715,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.411043,0.991075,
AMP,3,2025-04-29,2025-05-27,28,0.004153,0.004606,0.0032545,21.63,0.0002995,bullish,direction_flip,10.9078,10.7078,True,True,bullish,True,0.003,0.00485,1,True,bullish,True,0.0036,0.00485,1,True,bullish,True,0.00395,0.00421,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.991075,1.097197,
ANKR,1,2020-06-13,2020-09-01,80,0.002467,0.013136,0.00176414,28.49,0.00023429,bullish,direction_flip,432.4686,432.2686,True,True,bullish,True,0.00135,0.0026,1,True,bullish,True,0.0021,0.00255,1,True,bullish,True,0.00218,0.00244,2,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,5.322686,
ANKR,2,2020-11-17,2020-12-29,42,0.008477,0.008464,0.00561136,33.8,0.00095521,bullish,direction_flip,-0.1534,-0.3534,False,True,bullish,True,0.0055,0.0112,1,True,bullish,True,0.0078,0.0095,1,True,bullish,True,0.0082,0.00865,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],5.322686,5.303878,
ANKR,3,2021-02-25,2021-06-29,124,0.02656,0.07882,0.00715557,73.06,0.00646814,bullish,direction_flip,196.762,196.562,True,True,bullish,True,0.011,0.041,1,True,bullish,True,0.0248,0.029,1,True,bullish,True,0.0225,0.03,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],5.303878,15.729289,
ANKR,4,2021-11-03,2021-11-30,27,0.12791,0.148,0.071165,44.36,0.018915,bullish,direction_flip,15.7064,15.5064,True,True,bullish,True,0.085,0.11,1,True,bullish,True,0.087,0.095,1,True,bullish,True,0.12,0.165,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],15.729289,18.168328,
ANKR,5,2022-03-30,2022-04-26,27,0.09277,0.06734,0.07643071,17.61,0.00544643,bullish,direction_flip,-27.4119,-27.6119,False,True,bullish,True,0.062,0.103,1,True,bullish,True,0.072,0.0835,1,True,bullish,True,0.0858,0.0885,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],18.168328,13.151711,
ANKR,6,2023-04-11,2023-04-25,14,0.03622,0.03195,0.02804714,22.56,0.00272429,bullish,direction_flip,-11.7891,-11.9891,False,True,bullish,True,0.0255,0.042,2,True,bullish,True,0.0325,0.0375,1,True,bullish,True,0.0351,0.036,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],13.151711,11.574944,
ANKR,7,2023-12-23,2024-04-30,129,0.03045,0.04714,0.02306571,24.25,0.00246143,bullish,direction_flip,54.8112,54.6112,True,True,bullish,True,0.0222,0.0283,1,True,bullish,True,0.0258,0.0328,1,True,bullish,True,0.029,0.0307,2,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],11.574944,17.896156,
ANKR,8,2024-10-15,2024-10-29,14,0.02764,0.0261,0.02340571,15.32,0.00141143,bullish,direction_flip,-5.5716,-5.7716,False,True,bullish,True,0.021,0.032,1,True,bullish,True,0.0246,0.0281,2,True,bullish,True,0.0265,0.0281,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],17.896156,16.863255,
APE,1,2022-07-29,2022-09-27,60,6.6697,5.414,4.33790714,34.96,0.77726429,bullish,direction_flip,-18.8269,-19.0269,False,True,bullish,True,4.2,7.3,1,True,bullish,True,5.0,6.9,1,True,bullish,True,6.5,7.0,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.0,0.809731,
APE,2,2023-01-07,2023-02-28,52,4.165,5.01,3.69614286,11.26,0.15628571,bullish,direction_flip,20.2881,20.0881,True,True,bullish,True,3.25,4.6,2,True,bullish,True,3.8,4.2,1,True,bullish,True,3.88,4.06,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.809731,0.97239,
APE,3,2023-04-04,2023-05-30,56,4.234,3.191,3.41971429,19.23,0.27142857,bullish,direction_flip,-24.6339,-24.8339,False,True,bullish,True,3.6,4.9,1,True,bullish,True,3.8,4.3,2,True,bullish,True,4.05,4.4,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.97239,0.730908,
APE,4,2023-10-24,2023-12-26,63,1.232,1.711,1.05371429,14.47,0.05942857,bullish,direction_flip,38.8799,38.6799,True,True,bullish,True,1.06,1.39,1,True,bullish,True,1.06,1.12,1,True,bullish,True,1.095,1.22,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],0.730908,1.013622,
APE,5,2024-11-28,2024-12-31,33,1.388,1.204,1.01042857,27.2,0.12585714,bullish,direction_flip,-13.2565,-13.4565,False,True,bullish,True,0.88,1.62,1,True,bullish,True,1.055,1.225,2,True,bullish,True,1.265,1.305,1,[ALIGNED] M:✓⊕(bullish) W:✓⊕(bullish) D:✓⊕(bullish) [compression-gate],1.013622,0.877224,
