symbol,trade_id,entry_time,exit_time,duration_days,entry_price,exit_price,stop_loss,sl_distance_pct,atr_at_entry,direction,exit_reason,gross_return_pct,net_return_pct,is_win,m_ready,m_direction,m_compressed,m_mba_low,m_mba_high,m_continuity,w_ready,w_direction,w_compressed,w_mba_low,w_mba_high,w_continuity,d_ready,d_direction,d_compressed,d_mba_low,d_mba_high,d_continuity,alignment_summary,equity_before,equity_after,btc_regime
XVG,4,2022-07-18,2022-07-19,1,0.00383,0.00384,0.00283143,26.07,0.00033286,bullish,direction_flip,0.2611,0.0611,True,False,bullish,True,0.0025,0.0051,1,True,bullish,True,0.0028,0.00385,1,True,bullish,True,0.00344,0.00354,2,[V3:breakout_ready] READY (BULLISH),0.913355,0.913913,
CITY,3,2022-07-19,2022-07-20,1,5.0,4.74,4.18357143,16.33,0.27214286,bullish,direction_flip,-5.2,-5.4,False,False,bullish,True,3.8,6.0,1,True,bullish,True,4.1,5.2,1,True,bullish,True,4.77,5.04,1,[V3:breakout_ready] READY (BULLISH),0.373801,0.353616,
CRV,3,2022-07-19,2023-02-28,224,1.248,0.994,0.87621429,29.79,0.12392857,bullish,direction_flip,-20.3526,-20.5526,False,False,bullish,True,0.53,1.33,1,True,bullish,True,0.88,1.12,1,True,bullish,True,1.07,1.4,1,[V3:breakout_ready] READY (BULLISH),1.866452,1.482848,
OXT,3,2022-07-19,2022-07-20,1,0.12,0.1114,0.09124286,23.96,0.00958571,bullish,direction_flip,-7.1667,-7.3667,False,False,bullish,True,0.08,0.15,1,True,bullish,True,0.096,0.124,2,True,bullish,True,0.11,0.121,1,[V3:breakout_ready] READY (BULLISH),1.007224,0.933025,
SLP,1,2022-07-19,2022-07-20,1,0.00426,0.00435,0.00334929,21.38,0.00030357,bullish,direction_flip,2.1127,1.9127,True,False,bullish,True,0.0031,0.0055,1,True,bullish,True,0.0037,0.00417,1,True,bullish,True,0.0039,0.00425,1,[V3:breakout_ready] READY (BULLISH),1.0,1.019127,
CHZ,3,2022-07-22,2022-11-29,130,0.106,0.1634,0.08060714,23.96,0.00846429,bullish,direction_flip,54.1509,53.9509,True,True,bullish,True,0.08,0.138,1,True,bullish,True,0.094,0.113,1,True,bullish,True,0.1057,0.1092,1,[V3:balance_aligned] READY (BULLISH),0.913067,1.405676,
SXP,3,2022-07-22,2022-07-23,1,0.396,0.398,0.32078571,18.99,0.02507143,bullish,direction_flip,0.5051,0.3051,True,False,bullish,True,0.31,0.6,1,True,bullish,True,0.33,0.408,1,True,bullish,True,0.392,0.403,1,[V3:breakout_ready] READY (BULLISH),1.419998,1.42433,
TKO,3,2022-07-22,2022-07-23,1,0.292,0.287,0.21442857,26.57,0.02585714,bullish,direction_flip,-1.7123,-1.9123,False,False,bullish,True,0.235,0.395,1,True,bullish,True,0.25,0.307,2,True,bullish,True,0.278,0.306,1,[V3:breakout_ready] READY (BULLISH),0.986766,0.967896,
BAT,4,2022-07-27,2023-02-28,216,0.3961,0.2889,0.31109286,21.46,0.02833571,bullish,direction_flip,-27.0639,-27.2639,False,False,bullish,True,0.26,0.445,2,True,bullish,True,0.383,0.415,1,True,bullish,True,0.352,0.36,1,[V3:breakout_ready] READY (BULLISH),1.182387,0.860023,
CITY,4,2022-07-27,2022-12-27,153,5.05,4.11,4.11142857,18.59,0.31285714,bullish,direction_flip,-18.6139,-18.8139,False,True,bullish,True,4.1,7.0,1,True,bullish,True,4.73,4.98,1,True,bullish,True,4.65,4.92,1,[V3:balance_aligned] READY (BULLISH),0.353616,0.287087,
MASK,2,2022-07-27,2023-02-28,216,1.501,3.795,1.14678571,23.6,0.11807143,bullish,direction_flip,152.8314,152.6314,True,True,bullish,True,1.25,1.98,1,True,bullish,True,1.44,1.58,1,True,bullish,True,1.34,1.37,1,[V3:balance_aligned] READY (BULLISH),1.002211,2.531899,
AGLD,1,2022-07-28,2022-09-27,61,0.467,0.318,0.32728571,29.92,0.04657143,bullish,direction_flip,-31.9058,-32.1058,False,False,bullish,True,0.35,0.525,2,True,bullish,True,0.395,0.438,1,True,bullish,True,0.427,0.445,1,[V3:breakout_ready] READY (BULLISH),1.0,0.678942,
QUICK,4,2022-07-28,2023-04-25,271,82.0,71.2,34.25714286,58.22,15.91428571,bullish,direction_flip,-13.1707,-13.3707,False,True,bullish,True,64,104,1,True,bullish,True,78,94,1,True,bullish,True,76.5,81.0,1,[V3:balance_aligned] READY (BULLISH),0.892952,0.773558,
TWT,1,2022-07-28,2023-02-28,215,0.978,1.3189,0.8061,17.58,0.0573,bullish,direction_flip,34.8569,34.6569,True,False,bullish,True,0.71,1.01,1,True,bullish,True,0.785,0.93,1,True,bullish,True,0.94,0.975,1,[V3:breakout_ready] READY (BULLISH),1.0,1.346569,
OM,1,2022-07-29,2023-03-28,242,0.0556,0.0327,0.03605714,35.15,0.00651429,bullish,direction_flip,-41.1871,-41.3871,False,True,bullish,True,0.036,0.069,1,True,bullish,True,0.046,0.058,1,True,bullish,True,0.051,0.0585,1,[V3:balance_aligned] READY (BULLISH),1.0,0.586129,
CFX,1,2022-07-30,2022-09-27,59,0.0542,0.0428,0.03815,29.61,0.00535,bullish,direction_flip,-21.0332,-21.2332,False,True,bullish,True,0.042,0.063,2,True,bullish,True,0.0475,0.0585,2,True,bullish,True,0.0527,0.0565,1,[V3:balance_aligned] READY (BULLISH),1.0,0.787668,
CKB,7,2022-07-30,2022-08-30,31,0.00447,0.00392,0.00338786,24.21,0.00036071,bullish,direction_flip,-12.3043,-12.5043,False,True,bullish,True,0.00385,0.0047,1,True,bullish,True,0.0039,0.00478,2,True,bullish,True,0.00428,0.00455,1,[V3:balance_aligned] READY (BULLISH),1.037897,0.908116,
OXT,4,2022-07-30,2023-02-28,213,0.1176,0.0929,0.08586429,26.99,0.01057857,bullish,direction_flip,-21.0034,-21.2034,False,True,bullish,True,0.096,0.131,2,True,bullish,True,0.101,0.127,1,True,bullish,True,0.1168,0.1198,1,[V3:balance_aligned] READY (BULLISH),0.933025,0.735192,
QI,1,2022-07-30,2023-03-28,241,0.017,0.00896,0.01140714,32.9,0.00186429,bullish,direction_flip,-47.2941,-47.4941,False,True,bullish,True,0.013,0.0213,3,True,bullish,True,0.0145,0.0178,1,True,bullish,True,0.016,0.0213,1,[V3:balance_aligned] READY (BULLISH),1.0,0.525059,
ZIL,2,2022-07-30,2022-08-30,31,0.04203,0.03608,0.03225857,23.25,0.00325714,bullish,direction_flip,-14.1566,-14.3566,False,False,bullish,True,0.034,0.0475,2,True,bullish,True,0.0385,0.0435,1,True,bullish,True,0.0418,0.0433,1,[V3:breakout_ready] READY (BULLISH),1.00019,0.856597,
SFP,2,2022-08-04,2022-08-30,26,0.4441,0.3888,0.33556429,24.44,0.03617857,bullish,direction_flip,-12.4522,-12.6522,False,False,bullish,True,0.27,0.425,2,True,bullish,True,0.33,0.39,1,True,bullish,True,0.367,0.41,1,[V3:breakout_ready] READY (BULLISH),1.488907,1.300529,
DASH,2,2022-08-05,2023-02-28,207,52.3,71.59,41.00714286,21.59,3.76428571,bullish,direction_flip,36.8834,36.6834,True,False,bullish,True,39.5,54.5,1,True,bullish,True,46.5,53.5,1,True,bullish,True,48.4,50.5,2,[V3:breakout_ready] READY (BULLISH),0.428998,0.586368,
DCR,5,2022-08-05,2022-09-27,53,53.3,24.7,38.51428571,27.74,4.92857143,bullish,direction_flip,-53.6585,-53.8585,False,True,bullish,True,20.5,33.0,2,True,bullish,True,23.8,27.5,1,True,bullish,True,26.3,27.7,1,[V3:balance_aligned] READY (BULLISH),3.179317,1.466984,
TFUEL,2,2022-08-05,2022-09-27,53,0.0648,0.0535,0.04879286,24.7,0.00533571,bullish,direction_flip,-17.4383,-17.6383,False,True,bullish,True,0.044,0.068,2,True,bullish,True,0.0545,0.061,2,True,bullish,True,0.0592,0.0612,1,[V3:balance_aligned] READY (BULLISH),0.678747,0.559028,
ATM,3,2022-08-06,2022-09-27,52,5.03,4.55,3.78928571,24.67,0.41357143,bullish,direction_flip,-9.5427,-9.7427,False,True,bullish,True,2.9,5.4,1,True,bullish,True,4.8,5.1,1,True,bullish,True,4.81,5.06,1,[V3:balance_aligned] READY (BULLISH),0.598363,0.540066,
CVX,1,2022-08-06,2022-09-27,52,6.99,4.882,4.77214286,31.73,0.73928571,bullish,direction_flip,-30.1574,-30.3574,False,True,bullish,True,4.0,8.8,1,True,bullish,False,6.7,8.1,1,True,bullish,True,6.7,7.4,1,[V3:balance_aligned] READY (BULLISH),1.0,0.696426,
LSK,4,2022-08-06,2022-09-27,52,1.193,0.981,0.84007143,29.58,0.11764286,bullish,direction_flip,-17.7703,-17.9703,False,True,bullish,True,0.93,1.25,3,True,bullish,True,1.15,1.23,1,True,bullish,True,1.14,1.205,1,[V3:balance_aligned] READY (BULLISH),0.947578,0.777295,
MBL,3,2022-08-06,2022-09-27,52,0.004679,0.003477,0.00382786,18.19,0.00028371,bullish,direction_flip,-25.6892,-25.8892,False,False,bullish,True,0.0027,0.0067,1,True,bullish,True,0.00453,0.0049,3,True,bullish,True,0.00456,0.00472,1,[V3:breakout_ready] READY (BULLISH),0.733674,0.543731,
HIVE,6,2022-08-12,2022-12-27,137,0.6348,0.2847,0.39111429,38.39,0.08122857,bullish,direction_flip,-55.1512,-55.3512,False,False,bullish,True,0.39,0.59,3,True,bullish,True,0.55,0.7,1,True,bullish,True,0.619,0.631,1,[V3:breakout_ready] READY (BULLISH),2.961767,1.322393,
STX,7,2022-08-12,2022-11-29,109,0.51,0.25,0.40907143,19.79,0.03364286,bullish,direction_flip,-50.9804,-51.1804,False,True,bullish,True,0.345,0.485,2,True,bullish,True,0.438,0.478,1,True,bullish,True,0.492,0.514,1,[V3:balance_aligned] READY (BULLISH),0.576281,0.281338,
XLM,7,2022-08-12,2023-05-30,291,0.1264,0.0908,0.10752143,14.94,0.00629286,bullish,direction_flip,-28.1646,-28.3646,False,False,bullish,True,0.099,0.125,2,True,bullish,True,0.107,0.12,1,True,bullish,True,0.125,0.1265,1,[V3:breakout_ready] READY (BULLISH),0.400503,0.286902,
1INCH,2,2022-08-13,2022-09-27,45,0.873,0.607,0.68357143,21.7,0.06314286,bullish,direction_flip,-30.4696,-30.6696,False,True,bullish,True,0.54,0.84,1,True,bullish,True,0.815,0.89,1,True,bullish,True,0.845,0.893,2,[V3:balance_aligned] READY (BULLISH),0.419604,0.290913,
AAVE,2,2022-08-13,2022-12-27,136,110.5,57.5,83.67142857,24.28,8.94285714,bullish,direction_flip,-47.9638,-48.1638,False,True,bullish,True,56,110,1,True,bullish,True,98.0,112.0,1,True,bullish,True,105.5,116.0,2,[V3:balance_aligned] READY (BULLISH),0.390464,0.202401,
AUDIO,3,2022-08-13,2023-03-28,227,0.4,0.2855,0.3145,21.37,0.0285,bullish,direction_flip,-28.625,-28.825,False,False,bullish,True,0.285,0.425,2,True,bullish,True,0.36,0.405,1,True,bullish,True,0.378,0.44,1,[V3:breakout_ready] READY (BULLISH),1.631804,1.161436,
ETH,7,2022-08-13,2023-02-28,199,1983.55,1605.23,1662.40857143,16.19,107.04714286,bullish,direction_flip,-19.0729,-19.2729,False,False,bullish,False,1000,1780,2,True,bullish,True,1670,1860,1,True,bullish,True,1865,1910,2,[V3:breakout_ready] READY (BULLISH),9.244951,7.463183,
RAY,1,2022-08-13,2022-08-30,17,0.91,0.701,0.72592857,20.23,0.06135714,bullish,direction_flip,-22.967,-23.167,False,True,bullish,True,0.66,1.0,1,True,bullish,True,0.825,0.91,1,True,bullish,True,0.875,0.96,2,[V3:balance_aligned] READY (BULLISH),1.0,0.76833,
SXP,4,2022-08-13,2022-08-30,17,0.507,0.366,0.4095,19.23,0.0325,bullish,direction_flip,-27.8107,-28.0107,False,False,bullish,True,0.33,0.465,2,True,bullish,True,0.458,0.497,1,True,bullish,True,0.473,0.495,1,[V3:breakout_ready] READY (BULLISH),1.42433,1.025366,
UNI,1,2022-08-13,2022-11-29,108,8.99,5.46,6.87928571,23.48,0.70357143,bullish,direction_flip,-39.2659,-39.4659,False,False,bullish,True,4.8,9.8,1,True,bullish,True,8.7,9.35,3,True,bullish,True,8.85,9.12,1,[V3:breakout_ready] READY (BULLISH),1.0,0.605341,
JUV,1,2022-08-17,2022-09-27,41,5.52,5.2,4.21928571,23.56,0.43357143,bullish,direction_flip,-5.7971,-5.9971,False,True,bullish,True,3.3,7.0,1,True,bullish,True,5.1,6.15,1,True,bullish,True,5.4,5.62,1,[V3:balance_aligned] READY (BULLISH),1.0,0.940029,
IOTX,5,2022-08-30,2022-09-27,28,0.03166,0.02862,0.02347,25.87,0.00273,bullish,direction_flip,-9.602,-9.802,False,True,bullish,True,0.0295,0.0355,1,True,bullish,True,0.029,0.0348,1,True,bullish,True,0.0314,0.0342,2,[V3:balance_aligned] READY (BULLISH),0.801255,0.722716,
KNC,5,2022-09-01,2023-03-28,208,1.781,0.673,1.40257143,21.25,0.12614286,bullish,direction_flip,-62.2122,-62.4122,False,True,bullish,True,1.4,1.98,1,True,bullish,True,1.68,1.98,1,True,bullish,True,1.72,1.75,1,[V3:balance_aligned] READY (BULLISH),2.172697,0.816668,
BAR,1,2022-09-02,2022-11-01,60,6.91,4.43,4.93857143,28.53,0.65714286,bullish,direction_flip,-35.89,-36.09,False,False,bullish,True,5.0,8.3,1,True,bullish,True,6.1,7.1,1,True,bullish,True,6.45,6.85,1,[V3:breakout_ready] READY (BULLISH),1.0,0.6391,
FET,3,2022-09-10,2022-09-27,17,0.0989,0.0814,0.0752,23.96,0.0079,bullish,direction_flip,-17.6946,-17.8946,False,True,bullish,True,0.083,0.103,1,True,bullish,True,0.08,0.099,1,True,bullish,True,0.0907,0.097,2,[V3:balance_aligned] READY (BULLISH),0.755002,0.619897,
XEC,1,2022-09-10,2022-09-27,17,4.456e-05,4.062e-05,2.733e-05,38.66,5.74e-06,bullish,direction_flip,-8.842,-9.042,False,True,bullish,True,3.6e-05,6.5e-05,1,True,bullish,True,4.15e-05,4.45e-05,1,True,bullish,True,4.37e-05,4.5e-05,1,[V3:balance_aligned] READY (BULLISH),1.0,0.90958,
EGLD,2,2022-09-15,2022-11-01,47,48.65,59.71,41.48642857,14.72,2.38785714,bullish,direction_flip,22.7338,22.5338,True,False,bullish,False,47.5,63.5,2,True,bullish,True,48.5,52.8,1,True,bullish,True,48.4,50.1,1,[V3:breakout_ready] READY (BULLISH),1.342665,1.645219,
XVG,5,2022-09-27,2022-11-01,35,0.00325,0.00319,0.00248714,23.47,0.00025429,bullish,direction_flip,-1.8462,-2.0462,False,False,bullish,True,0.0029,0.0045,2,True,bullish,True,0.0032,0.0038,1,True,bullish,True,0.00316,0.00328,5,[V3:breakout_ready] READY (BULLISH),0.913913,0.895213,
ALCX,1,2022-09-30,2022-10-01,1,21.1,20.4,17.05,19.19,1.35,bullish,direction_flip,-3.3175,-3.5175,False,False,bullish,True,19.2,24.5,1,True,bullish,True,19.3,22.1,1,True,bullish,True,20.7,21.7,1,[V3:breakout_ready] READY (BULLISH),1.0,0.964825,
AVA,1,2022-09-30,2023-02-28,151,0.757,0.731,0.59114286,21.91,0.05528571,bullish,direction_flip,-3.4346,-3.6346,False,True,bullish,True,0.72,1.05,1,True,bullish,True,0.71,0.805,2,True,bullish,True,0.723,0.83,1,[V3:balance_aligned] READY (BULLISH),1.0,0.963654,
CTK,1,2022-10-01,2023-05-30,241,0.865,0.723,0.73471429,15.06,0.04342857,bullish,direction_flip,-16.4162,-16.6162,False,True,bullish,True,0.85,1.07,1,True,bullish,True,0.83,0.9,1,True,bullish,True,0.862,0.875,1,[V3:balance_aligned] READY (BULLISH),1.0,0.833838,
FIO,1,2022-10-01,2022-10-02,1,0.0439,0.0429,0.03502857,20.21,0.00295714,bullish,direction_flip,-2.2779,-2.4779,False,False,bullish,True,0.0405,0.054,1,True,bullish,True,0.0415,0.0495,1,True,bullish,True,0.042,0.0495,1,[V3:breakout_ready] READY (BULLISH),1.0,0.975221,
FLOW,1,2022-10-01,2023-05-30,241,1.684,0.747,1.34007143,20.42,0.11464286,bullish,direction_flip,-55.6413,-55.8413,False,True,bullish,True,1.6,2.7,1,True,bullish,True,1.57,1.8,1,True,bullish,True,1.6,1.8,1,[V3:balance_aligned] READY (BULLISH),1.0,0.441587,
VTHO,2,2022-10-01,2022-10-02,1,0.001435,0.001365,0.00117271,18.28,8.743e-05,bullish,direction_flip,-4.878,-5.078,False,False,bullish,True,0.0013,0.00173,1,True,bullish,True,0.00131,0.00155,2,True,bullish,True,0.00131,0.00155,1,[V3:breakout_ready] READY (BULLISH),0.300083,0.284845,
FIO,2,2022-10-03,2022-10-04,1,0.0436,0.0443,0.03708571,14.94,0.00217143,bullish,direction_flip,1.6055,1.4055,True,False,bullish,True,0.0405,0.054,1,True,bullish,True,0.0415,0.0495,1,True,bullish,True,0.042,0.0495,1,[V3:breakout_ready] READY (BULLISH),0.975221,0.988928,
VTHO,3,2022-10-03,2022-10-04,1,0.001391,0.001427,0.00114136,17.95,8.321e-05,bullish,direction_flip,2.5881,2.3881,True,False,bullish,True,0.0013,0.00173,1,True,bullish,True,0.00131,0.00155,2,True,bullish,True,0.00131,0.00155,1,[V3:breakout_ready] READY (BULLISH),0.284845,0.291647,
FIO,3,2022-10-06,2022-10-07,1,0.0441,0.0432,0.03762857,14.67,0.00215714,bullish,direction_flip,-2.0408,-2.2408,False,False,bullish,True,0.0405,0.054,1,True,bullish,True,0.0415,0.0495,1,True,bullish,True,0.0435,0.0449,2,[V3:breakout_ready] READY (BULLISH),0.988928,0.966768,
SUN,2,2022-10-18,2022-11-01,14,0.00651,0.00659,0.00364714,43.98,0.00095429,bullish,direction_flip,1.2289,1.0289,True,True,bullish,True,0.0053,0.0066,1,True,bullish,True,0.0055,0.0073,2,True,bullish,True,0.00544,0.00975,1,[V3:balance_aligned] READY (BULLISH),1.165217,1.177206,
ALCX,2,2022-10-22,2022-10-23,1,22.4,21.2,16.76428571,25.16,1.87857143,bullish,direction_flip,-5.3571,-5.5571,False,False,bullish,True,19.2,24.5,1,True,bullish,True,19.5,21.5,1,True,bullish,True,18.8,19.6,2,[V3:breakout_ready] READY (BULLISH),0.964825,0.911208,
NEXO,1,2022-10-22,2022-10-23,1,0.923,0.934,0.81521429,11.68,0.03592857,bullish,direction_flip,1.1918,0.9918,True,False,bullish,True,0.81,1.06,2,True,bullish,True,0.865,0.897,1,True,bullish,True,0.885,0.9,2,[V3:breakout_ready] READY (BULLISH),1.0,1.009918,
ROSE,2,2022-10-22,2022-10-23,1,0.05842,0.06004,0.05005429,14.32,0.00278857,bullish,direction_flip,2.773,2.573,True,False,bullish,True,0.0535,0.07,1,True,bullish,True,0.054,0.0598,1,True,bullish,True,0.0545,0.0568,1,[V3:breakout_ready] READY (BULLISH),0.469354,0.481431,
ALCX,3,2022-10-24,2022-10-25,1,20.5,20.5,14.45714286,29.48,2.01428571,bullish,direction_flip,0.0,-0.2,False,False,bullish,True,19.2,24.5,1,True,bullish,True,19.5,21.5,1,True,bullish,True,18.8,19.6,2,[V3:breakout_ready] READY (BULLISH),0.911208,0.909386,
NEXO,2,2022-10-24,2022-10-25,1,0.942,0.957,0.83507143,11.35,0.03564286,bullish,direction_flip,1.5924,1.3924,True,False,bullish,True,0.81,1.06,2,True,bullish,True,0.865,0.897,1,True,bullish,True,0.885,0.9,2,[V3:breakout_ready] READY (BULLISH),1.009918,1.023979,
ROSE,3,2022-10-24,2022-10-25,1,0.05935,0.06054,0.05083857,14.34,0.00283714,bullish,direction_flip,2.0051,1.8051,True,False,bullish,True,0.0535,0.07,1,True,bullish,True,0.054,0.0598,1,True,bullish,True,0.0545,0.0568,1,[V3:breakout_ready] READY (BULLISH),0.481431,0.490121,
VTHO,4,2022-10-26,2022-10-27,1,0.001334,0.001304,0.00110557,17.12,7.614e-05,bullish,direction_flip,-2.2489,-2.4489,False,False,bullish,True,0.0013,0.00173,1,True,bullish,True,0.00123,0.00145,1,True,bullish,True,0.00127,0.001315,1,[V3:breakout_ready] READY (BULLISH),0.291647,0.284505,
ROSE,4,2022-10-27,2022-10-28,1,0.06171,0.06272,0.051975,15.78,0.003245,bullish,direction_flip,1.6367,1.4367,True,False,bullish,True,0.0535,0.07,1,True,bullish,True,0.054,0.0598,1,True,bullish,True,0.0607,0.0643,1,[V3:breakout_ready] READY (BULLISH),0.490121,0.497162,
BICO,1,2022-11-01,2022-11-02,1,0.397,0.387,0.271,31.74,0.042,bullish,direction_flip,-2.5189,-2.7189,False,False,bullish,True,0.33,0.485,1,True,bullish,True,0.38,0.47,3,True,bullish,True,0.393,0.414,2,[V3:breakout_ready] READY (BULLISH),1.0,0.972811,
SNX,2,2022-11-01,2023-03-28,147,2.503,2.395,2.02257143,19.19,0.16014286,bullish,direction_flip,-4.3148,-4.5148,False,True,bullish,True,1.85,2.8,1,True,bullish,True,2.12,2.62,1,True,bullish,True,2.385,2.53,1,[V3:balance_aligned] READY (BULLISH),1.097608,1.048053,
AUCTION,1,2022-11-02,2023-05-30,209,6.02,4.81,4.93571429,18.01,0.36142857,bullish,direction_flip,-20.0997,-20.2997,False,True,bullish,True,5.0,7.8,1,True,bullish,True,5.45,6.15,1,True,bullish,True,5.83,6.33,2,[V3:balance_aligned] READY (BULLISH),1.0,0.797003,
CELR,4,2022-11-05,2023-02-28,115,0.01709,0.02026,0.01325857,22.42,0.00127714,bullish,direction_flip,18.5489,18.3489,True,True,bullish,True,0.0128,0.019,1,True,bullish,True,0.014,0.019,1,True,bullish,True,0.0155,0.019,1,[V3:balance_aligned] READY (BULLISH),4.625143,5.473804,
HIGH,1,2022-11-05,2023-02-28,115,1.771,2.802,1.45771429,17.69,0.10442857,bullish,direction_flip,58.2157,58.0157,True,True,bullish,True,1.3,1.9,2,True,bullish,True,1.45,1.6,1,True,bullish,True,1.51,1.64,1,[V3:balance_aligned] READY (BULLISH),1.0,1.580157,
SKL,1,2022-11-05,2023-02-28,115,0.04251,0.04727,0.03375429,20.6,0.00291857,bullish,direction_flip,11.1974,10.9974,True,True,bullish,True,0.031,0.045,1,True,bullish,True,0.036,0.042,1,True,bullish,True,0.0355,0.045,1,[V3:balance_aligned] READY (BULLISH),1.0,1.109974,
ASR,5,2022-11-30,2022-12-01,1,2.782,2.701,0.73,73.76,0.684,bullish,direction_flip,-2.9116,-3.1116,False,False,bullish,True,2.0,5.2,1,True,bullish,True,2.4,3.0,1,True,bullish,True,2.6,2.8,1,[V3:breakout_ready] READY (BULLISH),0.372435,0.360847,
AVAX,4,2022-11-30,2023-02-28,90,13.15,17.09,11.09071429,15.66,0.68642857,bullish,direction_flip,29.962,29.762,True,False,bullish,True,11.5,18.8,1,True,bullish,True,11.4,13.4,1,True,bullish,True,12.28,12.73,2,[V3:breakout_ready] READY (BULLISH),10.190428,13.223301,
FIO,4,2022-12-01,2022-12-27,26,0.0342,0.0282,0.02532857,25.94,0.00295714,bullish,direction_flip,-17.5439,-17.7439,False,True,bullish,True,0.0275,0.044,1,True,bullish,True,0.0305,0.034,1,True,bullish,True,0.0337,0.0351,1,[V3:balance_aligned] READY (BULLISH),0.966768,0.795226,
JST,3,2022-12-01,2022-12-02,1,0.02257,0.02252,0.01852429,17.93,0.00134857,bullish,direction_flip,-0.2215,-0.4215,False,False,bullish,True,0.019,0.0285,1,True,bullish,True,0.0198,0.024,2,True,bullish,True,0.02195,0.02263,1,[V3:breakout_ready] READY (BULLISH),1.323711,1.318132,
BEL,5,2022-12-03,2023-06-27,206,0.46,0.6731,0.34064286,25.95,0.03978571,bullish,direction_flip,46.3261,46.1261,True,False,bullish,True,0.35,0.59,1,True,bullish,True,0.405,0.5,1,True,bullish,True,0.458,0.485,1,[V3:breakout_ready] READY (BULLISH),0.19343,0.282651,
CVC,3,2022-12-03,2024-01-30,423,0.1032,0.0936,0.07997143,22.51,0.00774286,bullish,direction_flip,-9.3023,-9.5023,False,True,bullish,True,0.077,0.138,1,True,bullish,True,0.094,0.12,1,True,bullish,True,0.1018,0.1033,1,[V3:balance_aligned] READY (BULLISH),0.970635,0.878402,
MLN,5,2022-12-03,2023-03-28,115,20.97,20.73,17.06571429,18.62,1.30142857,bullish,direction_flip,-1.1445,-1.3445,False,True,bullish,True,18.2,28,1,True,bullish,True,19.8,21.5,1,True,bullish,True,20.55,21.15,1,[V3:balance_aligned] READY (BULLISH),0.972876,0.959796,
SFP,3,2022-12-04,2022-12-27,23,0.4695,0.3903,0.31755,32.36,0.05065,bullish,direction_flip,-16.869,-17.069,False,True,bullish,True,0.28,0.83,1,True,bullish,True,0.415,0.515,1,True,bullish,True,0.465,0.495,1,[V3:balance_aligned] READY (BULLISH),1.300529,1.078541,
RARE,3,2022-12-06,2022-12-07,1,0.1254,0.1206,0.07855714,37.35,0.01561429,bullish,direction_flip,-3.8278,-4.0278,False,False,bullish,True,0.095,0.177,1,True,bullish,True,0.113,0.15,1,True,bullish,True,0.1227,0.129,1,[V3:breakout_ready] READY (BULLISH),1.118771,1.073709,
DENT,2,2022-12-09,2023-06-27,200,0.000695,0.0008,0.00060929,12.33,2.857e-05,bullish,direction_flip,15.1079,14.9079,True,True,bullish,True,0.00059,0.00094,1,True,bullish,True,0.000655,0.00074,1,True,bullish,True,0.000682,0.0007,1,[V3:balance_aligned] READY (BULLISH),2.536526,2.914669,
ENS,1,2022-12-09,2023-03-28,109,13.55,13.06,11.41785714,15.74,0.71071429,bullish,direction_flip,-3.6162,-3.8162,False,True,bullish,True,10.0,17.0,1,True,bullish,True,12.5,14.5,1,True,bullish,True,13.25,13.5,1,[V3:balance_aligned] READY (BULLISH),1.0,0.961838,
IOTX,6,2022-12-09,2023-02-28,81,0.02295,0.02711,0.01995214,13.06,0.00099929,bullish,direction_flip,18.1264,17.9264,True,True,bullish,True,0.015,0.036,1,True,bullish,True,0.0207,0.0237,1,True,bullish,True,0.0224,0.0227,1,[V3:balance_aligned] READY (BULLISH),0.722716,0.852273,
TFUEL,3,2022-12-09,2022-12-10,1,0.0442,0.0442,0.03678571,16.77,0.00247143,bullish,direction_flip,0.0,-0.2,False,False,bullish,True,0.039,0.063,1,True,bullish,True,0.0425,0.049,1,True,bullish,True,0.0426,0.0444,1,[V3:breakout_ready] READY (BULLISH),0.559028,0.55791,
ALICE,2,2022-12-10,2022-12-27,17,1.315,1.093,1.12407143,14.52,0.06364286,bullish,direction_flip,-16.8821,-17.0821,False,True,bullish,True,1.03,1.78,1,True,bullish,True,1.295,1.365,1,True,bullish,True,1.3,1.32,1,[V3:balance_aligned] READY (BULLISH),0.237203,0.196683,
GNO,1,2022-12-10,2022-12-27,17,89.8,85.6,70.08571429,21.95,6.57142857,bullish,direction_flip,-4.6771,-4.8771,False,False,bullish,True,76,120,1,True,bullish,True,89,93,1,True,bullish,True,89.0,93.5,1,[V3:breakout_ready] READY (BULLISH),1.0,0.951229,
INJ,2,2022-12-10,2022-12-11,1,1.665,1.62,1.34764286,19.06,0.10578571,bullish,direction_flip,-2.7027,-2.9027,False,False,bullish,True,1.35,2.8,1,True,bullish,True,1.555,1.72,2,True,bullish,True,1.625,1.645,1,[V3:breakout_ready] READY (BULLISH),0.572764,0.556139,
QTUM,4,2022-12-10,2022-12-27,17,2.212,1.915,1.86442857,15.71,0.11585714,bullish,direction_flip,-13.4268,-13.6268,False,False,bullish,True,1.85,2.95,1,True,bullish,True,2.15,2.29,1,True,bullish,True,2.15,2.22,1,[V3:breakout_ready] READY (BULLISH),0.54065,0.466977,
SUPER,1,2022-12-10,2022-12-11,1,0.1019,0.0995,0.0713,30.03,0.0102,bullish,direction_flip,-2.3553,-2.5553,False,False,bullish,True,0.085,0.14,1,True,bullish,True,0.1005,0.1055,1,True,bullish,True,0.101,0.106,1,[V3:breakout_ready] READY (BULLISH),1.0,0.974447,
