symbol,trade_id,entry_time,exit_time,duration_days,entry_price,exit_price,stop_loss,sl_distance_pct,atr_at_entry,direction,exit_reason,gross_return_pct,net_return_pct,is_win,m_ready,m_direction,m_compressed,m_mba_low,m_mba_high,m_continuity,w_ready,w_direction,w_compressed,w_mba_low,w_mba_high,w_continuity,d_ready,d_direction,d_compressed,d_mba_low,d_mba_high,d_continuity,alignment_summary,equity_before,equity_after,btc_regime
CKB,4,2021-08-02,2021-08-03,1,0.01048,0.010291,0.008242,21.35,0.000746,bullish,direction_flip,-1.8034,-2.0034,False,False,bullish,True,0.0077,0.0123,1,True,bullish,True,0.01,0.0106,1,True,bullish,True,0.01008,0.0104,1,[V3:breakout_ready] READY (BULLISH),1.083851,1.062137,bullish
FORTH,1,2021-08-04,2021-08-05,1,15.425,16.446,11.21814286,27.27,1.40228571,bullish,direction_flip,6.6191,6.4191,True,False,bullish,True,12.5,23.5,2,True,bullish,True,14.5,17.7,2,True,bullish,True,15.1,16.1,1,[V3:breakout_ready] READY (BULLISH),1.0,1.064191,bullish
XLM,4,2021-08-04,2021-11-30,118,0.28056,0.3358,0.21528643,23.27,0.02175786,bullish,direction_flip,19.6892,19.4892,True,False,bullish,True,0.2,0.3,1,True,bullish,True,0.26,0.28,1,True,bullish,True,0.264,0.279,1,[V3:breakout_ready] READY (BULLISH),0.871854,1.041771,bullish
ADA,4,2021-08-05,2021-08-06,1,1.3859,1.4025,1.15798571,16.45,0.07597143,bullish,direction_flip,1.1978,0.9978,True,False,bullish,True,1.03,1.45,1,True,bullish,True,1.19,1.4,1,True,bullish,True,1.335,1.375,1,[V3:breakout_ready] READY (BULLISH),4.809668,4.857658,bullish
JST,2,2021-08-05,2022-01-21,169,0.05677,0.04493286,0.04493286,20.85,0.00394571,bullish,stop_loss,-20.8511,-21.0511,False,True,bullish,True,0.042,0.052,1,True,bullish,True,0.04,0.0545,1,True,bullish,True,0.0498,0.0532,1,[V3:balance_aligned] READY (BULLISH),1.471843,1.162005,bullish
SFP,1,2021-08-05,2021-12-28,145,1.0173,1.5167,0.7038,30.82,0.1045,bullish,direction_flip,49.0907,48.8907,True,False,bullish,True,0.6,1.07,2,True,bullish,True,0.76,1.08,1,True,bullish,True,0.905,0.98,1,[V3:breakout_ready] READY (BULLISH),1.0,1.488907,bullish
FORTH,2,2021-08-06,2021-08-07,1,17.174,18.222,12.92407143,24.75,1.41664286,bullish,direction_flip,6.1022,5.9022,True,False,bullish,True,12.5,23.5,2,True,bullish,True,14.5,17.7,2,True,bullish,True,15.3,16.1,1,[V3:breakout_ready] READY (BULLISH),1.064191,1.127002,bullish
CELR,3,2021-08-07,2021-10-26,80,0.03794,0.14632,0.02797357,26.27,0.00332214,bullish,direction_flip,285.6616,285.4616,True,False,bullish,True,0.02,0.035,1,True,bullish,True,0.0295,0.0345,1,True,bullish,True,0.0337,0.036,1,[V3:breakout_ready] READY (BULLISH),1.216557,4.689358,bullish
CKB,5,2021-08-07,2021-08-08,1,0.012769,0.01221,0.01035679,18.89,0.00080407,bullish,direction_flip,-4.3778,-4.5778,False,False,bullish,True,0.0077,0.0123,1,True,bullish,True,0.0103,0.0119,1,True,bullish,True,0.0113,0.0119,1,[V3:breakout_ready] READY (BULLISH),1.062137,1.013514,bullish
CRV,2,2021-08-07,2021-11-30,115,1.912,5.017,1.46992857,23.12,0.14735714,bullish,direction_flip,162.3954,162.1954,True,True,bullish,True,1.2,2.1,1,True,bullish,True,1.58,1.83,1,True,bullish,True,1.61,1.78,1,[V3:balance_aligned] READY (BULLISH),0.706907,1.853478,bullish
ETH,5,2021-08-07,2021-12-28,143,3160.31,3792.75,2572.355,18.6,195.985,bullish,direction_flip,20.012,19.812,True,True,bullish,True,1700,2700,2,True,bullish,True,2500,2780,1,True,bullish,True,2740,2880,1,[V3:balance_aligned] READY (BULLISH),4.391096,5.261058,bullish
LSK,3,2021-08-07,2021-09-21,45,3.9893,2.78405,2.78405,30.21,0.40175,bullish,stop_loss,-30.2121,-30.4121,False,True,bullish,True,2.0,4.5,2,True,bullish,True,3.15,3.95,1,True,bullish,True,3.55,4.17,1,[V3:balance_aligned] READY (BULLISH),1.414871,0.984579,bullish
PUNDIX,1,2021-08-07,2021-09-21,45,1.661,1.20885714,1.20885714,27.22,0.15071429,bullish,stop_loss,-27.2211,-27.4211,False,True,bullish,True,0.85,1.68,2,True,bullish,True,1.35,1.75,1,True,bullish,True,1.55,1.64,1,[V3:balance_aligned] READY (BULLISH),1.0,0.725789,bullish
WIN,5,2021-08-07,2021-08-08,1,0.0004249,0.0004492,0.00031722,25.34,3.589e-05,bullish,direction_flip,5.719,5.519,True,False,bullish,True,0.000265,0.000415,1,True,bullish,True,0.000355,0.000415,1,True,bullish,True,0.000387,0.000417,1,[V3:breakout_ready] READY (BULLISH),6.784062,7.158473,bullish
CKB,6,2021-08-09,2021-08-10,1,0.012933,0.01327,0.01024971,20.75,0.00089443,bullish,direction_flip,2.6057,2.4057,True,False,bullish,True,0.0077,0.0123,1,True,bullish,True,0.0103,0.0119,1,True,bullish,True,0.0113,0.0119,1,[V3:breakout_ready] READY (BULLISH),1.013514,1.037897,bullish
WIN,6,2021-08-09,2021-08-10,1,0.0004736,0.0005041,0.00036489,22.95,3.624e-05,bullish,direction_flip,6.44,6.24,True,False,bullish,True,0.000265,0.000415,1,True,bullish,True,0.000355,0.000415,1,True,bullish,True,0.000387,0.000417,1,[V3:breakout_ready] READY (BULLISH),7.158473,7.605165,bullish
AR,1,2021-08-10,2021-11-30,112,14.972,59.38,9.69307143,35.26,1.75964286,bullish,direction_flip,296.607,296.407,True,True,bullish,True,7.0,14.0,1,True,bullish,True,11.0,13.0,1,True,bullish,True,14.0,16.5,1,[V3:balance_aligned] READY (BULLISH),1.0,3.96407,bullish
CHZ,2,2021-08-11,2021-09-21,41,0.32781,0.25714929,0.25714929,21.56,0.02355357,bullish,stop_loss,-21.5554,-21.7554,False,True,bullish,True,0.198,0.285,2,True,bullish,True,0.255,0.278,1,True,bullish,True,0.305,0.355,1,[V3:balance_aligned] READY (BULLISH),1.536951,1.202582,bullish
DIA,1,2021-08-11,2021-09-21,41,1.746,1.32428571,1.32428571,24.15,0.14057143,bullish,stop_loss,-24.1532,-24.3532,False,True,bullish,True,1.0,1.6,2,True,bullish,True,1.37,1.53,1,True,bullish,True,1.605,1.67,1,[V3:balance_aligned] READY (BULLISH),1.0,0.756468,bullish
KAVA,2,2021-08-20,2021-09-20,31,7.046,5.24531429,5.24531429,25.56,0.60022857,bullish,stop_loss,-25.5561,-25.7561,False,False,bullish,True,3.2,5.8,2,True,bullish,True,5.4,6.45,2,True,bullish,True,6.12,6.43,1,[V3:breakout_ready] READY (BULLISH),0.55314,0.410673,bullish
QTUM,2,2021-08-20,2021-09-21,32,14.152,9.14842857,9.14842857,35.36,1.66785714,bullish,stop_loss,-35.3559,-35.5559,False,True,bullish,True,4.8,8.5,1,True,bullish,True,10.2,11.5,1,True,bullish,True,12.25,12.95,1,[V3:balance_aligned] READY (BULLISH),0.748295,0.482232,bullish
ONE,3,2021-08-21,2021-08-22,1,0.10871,0.11564,0.07361429,32.28,0.01169857,bullish,direction_flip,6.3748,6.1748,True,False,bullish,True,0.052,0.092,2,True,bullish,True,0.09,0.119,1,True,bullish,True,0.101,0.112,1,[V3:breakout_ready] READY (BULLISH),54.892301,58.281768,bullish
SXP,2,2021-08-21,2021-09-07,17,3.755,2.67928571,2.67928571,28.65,0.35857143,bullish,stop_loss,-28.6475,-28.8475,False,True,bullish,True,1.35,2.3,3,True,bullish,True,3.1,3.6,1,True,bullish,True,3.48,3.78,1,[V3:balance_aligned] READY (BULLISH),2.366149,1.683574,bullish
ONE,4,2021-08-23,2021-08-24,1,0.11563,0.10663,0.07999,30.82,0.01188,bullish,direction_flip,-7.7834,-7.9834,False,False,bullish,True,0.052,0.092,2,True,bullish,True,0.09,0.119,1,True,bullish,True,0.101,0.112,1,[V3:breakout_ready] READY (BULLISH),58.281768,53.628874,bullish
CELO,1,2021-08-26,2022-02-14,172,3.539,2.81407143,2.81407143,20.48,0.24164286,bullish,stop_loss,-20.484,-20.684,False,False,bullish,True,2.1,3.4,2,True,bullish,True,2.93,3.2,1,True,bullish,True,2.97,3.06,1,[V3:breakout_ready] READY (BULLISH),1.0,0.79316,bullish
MDT,1,2021-08-26,2022-04-26,243,0.04156,0.05276,0.02664357,35.89,0.00497214,bullish,direction_flip,26.949,26.749,True,True,bullish,True,0.0215,0.0255,2,True,bullish,True,0.0395,0.044,1,True,bullish,True,0.0403,0.0433,1,[V3:balance_aligned] READY (BULLISH),1.0,1.26749,bullish
STORJ,3,2021-09-03,2021-09-20,17,1.579,1.10995,1.10995,29.71,0.15635,bullish,stop_loss,-29.7055,-29.9055,False,False,bullish,True,0.95,1.95,1,True,bullish,True,1.3,1.48,1,True,bullish,True,1.495,1.53,1,[V3:breakout_ready] READY (BULLISH),1.019002,0.714264,neutral
SHIB,1,2021-09-04,2021-09-07,3,7.45e-06,5.85e-06,5.85e-06,21.51,5.3e-07,bullish,stop_loss,-21.5149,-21.7149,False,True,bullish,True,6.1e-06,9.5e-06,1,True,bullish,True,6.45e-06,7.7e-06,1,True,bullish,True,6.9e-06,7.25e-06,2,[V3:balance_aligned] READY (BULLISH),1.0,0.782851,neutral
TRB,1,2021-09-09,2021-11-30,82,52.81,52.83,29.75735714,43.65,7.68421429,bullish,direction_flip,0.0379,-0.1621,False,False,bullish,True,38,67,1,True,bullish,True,50.5,58.5,1,True,bullish,True,45.5,57.5,2,[V3:breakout_ready] READY (BULLISH),1.0,0.998379,neutral
EGLD,1,2021-09-14,2021-09-20,6,280.33,186.475,186.475,33.48,31.285,bullish,stop_loss,-33.4802,-33.6802,False,False,bullish,True,85,185,1,True,bullish,True,145,215,1,True,bullish,True,256,276,1,[V3:breakout_ready] READY (BULLISH),1.0,0.663198,neutral
SHIB,2,2021-09-29,2021-11-30,62,7.01e-06,4.744e-05,4.43e-06,36.87,8.6e-07,bullish,direction_flip,576.7475,576.5475,True,True,bullish,True,5e-06,9.5e-06,2,True,bullish,True,6.6e-06,8.4e-06,2,True,bullish,True,6.82e-06,7.17e-06,1,[V3:balance_aligned] READY (BULLISH),0.782851,5.296362,bullish
ASR,2,2021-10-01,2021-10-26,25,7.365,6.955,5.22214286,29.1,0.71428571,bullish,direction_flip,-5.5669,-5.7669,False,True,bullish,True,7.0,8.2,2,True,bullish,True,7.1,9.8,1,True,bullish,True,7.05,7.35,2,[V3:balance_aligned] READY (BULLISH),0.43477,0.409698,bullish
STRAX,1,2021-10-02,2021-10-03,1,2.046,2.051,1.31507143,35.72,0.24364286,bullish,direction_flip,0.2444,0.0444,True,False,bullish,True,1.6,3.0,2,True,bullish,True,1.7,1.95,1,True,bullish,True,1.83,2.1,1,[V3:breakout_ready] READY (BULLISH),1.0,1.000444,bullish
STRAX,2,2021-10-04,2021-10-05,1,2.028,2.153,1.36714286,32.59,0.22028571,bullish,direction_flip,6.1637,5.9637,True,False,bullish,True,1.6,3.0,2,True,bullish,True,1.7,1.95,1,True,bullish,True,1.83,2.1,1,[V3:breakout_ready] READY (BULLISH),1.000444,1.060107,bullish
BEL,1,2021-10-05,2021-12-15,71,1.895,1.361,1.361,28.18,0.178,bullish,stop_loss,-28.1794,-28.3794,False,True,bullish,True,1.4,2.85,1,True,bullish,True,1.45,1.9,1,True,bullish,True,1.8,1.89,1,[V3:balance_aligned] READY (BULLISH),1.0,0.716206,bullish
TRX,5,2021-10-05,2021-10-06,1,0.09618,0.09549,0.07780714,19.1,0.00612429,bullish,direction_flip,-0.7174,-0.9174,False,False,bullish,True,0.077,0.122,1,True,bullish,True,0.0835,0.09,1,True,bullish,True,0.0897,0.0953,1,[V3:breakout_ready] READY (BULLISH),0.562549,0.557389,bullish
STRAX,3,2021-10-07,2021-10-08,1,2.276,2.371,1.62864286,28.44,0.21578571,bullish,direction_flip,4.174,3.974,True,False,bullish,True,1.6,3.0,2,True,bullish,True,1.7,1.95,1,True,bullish,True,2.0,2.43,1,[V3:breakout_ready] READY (BULLISH),1.060107,1.102236,bullish
DOT,3,2021-10-13,2021-12-04,52,41.69,31.90142857,31.90142857,23.48,3.26285714,bullish,stop_loss,-23.4794,-23.6794,False,True,bullish,True,22.5,39.0,1,True,bullish,True,29.0,37.0,1,True,bullish,True,32.5,34.0,1,[V3:balance_aligned] READY (BULLISH),0.48941,0.37352,bullish
ONE,5,2021-10-13,2022-02-22,132,0.22318,0.13053143,0.13053143,41.51,0.03088286,bullish,stop_loss,-41.5129,-41.7129,False,True,bullish,True,0.12,0.19,1,True,bullish,True,0.165,0.225,1,True,bullish,True,0.215,0.23,1,[V3:balance_aligned] READY (BULLISH),53.628874,31.258696,bullish
ICX,2,2021-10-14,2021-11-30,47,2.09,1.749,1.3595,34.95,0.2435,bullish,direction_flip,-16.3158,-16.5158,False,True,bullish,True,1.5,2.1,1,True,bullish,True,1.9,2.55,1,True,bullish,True,2.01,2.09,1,[V3:balance_aligned] READY (BULLISH),0.876874,0.732051,bullish
ADA,5,2021-10-15,2021-10-26,11,2.218,2.137,1.873,15.55,0.115,bullish,direction_flip,-3.6519,-3.8519,False,True,bullish,True,1.9,2.95,2,True,bullish,True,2.11,2.38,2,True,bullish,True,2.165,2.195,1,[V3:balance_aligned] READY (BULLISH),4.857658,4.670544,bullish
HBAR,3,2021-10-19,2021-11-30,42,0.3749,0.3478,0.28447143,24.12,0.03014286,bullish,direction_flip,-7.2286,-7.4286,False,True,bullish,True,0.23,0.58,1,True,bullish,True,0.32,0.4,1,True,bullish,True,0.345,0.37,1,[V3:balance_aligned] READY (BULLISH),0.918293,0.850077,bullish
WIN,7,2021-10-19,2021-11-30,42,0.000634,0.0006843,0.00042158,33.5,7.081e-05,bullish,direction_flip,7.9338,7.7338,True,False,bullish,True,0.00036,0.00071,1,True,bullish,True,0.000495,0.000625,2,True,bullish,True,0.000625,0.00066,1,[V3:breakout_ready] READY (BULLISH),7.605165,8.193329,bullish
POND,1,2021-10-20,2021-10-26,6,0.0983,0.09422,0.071225,27.54,0.009025,bullish,direction_flip,-4.1506,-4.3506,False,False,bullish,True,0.065,0.185,1,True,bullish,True,0.085,0.115,2,True,bullish,True,0.092,0.0978,2,[V3:breakout_ready] READY (BULLISH),1.0,0.956494,bullish
RSR,1,2021-10-29,2021-11-30,32,0.03797,0.04996,0.02564857,32.45,0.00410714,bullish,direction_flip,31.5776,31.3776,True,True,bullish,True,0.0315,0.0455,1,True,bullish,True,0.0335,0.039,2,True,bullish,True,0.0353,0.0398,1,[V3:balance_aligned] READY (BULLISH),1.0,1.313776,bullish
VET,3,2021-10-29,2021-11-28,30,0.13746,0.10493786,0.10493786,23.66,0.01084071,bullish,stop_loss,-23.6594,-23.8594,False,False,bullish,True,0.1,0.147,1,True,bullish,True,0.116,0.131,1,True,bullish,True,0.123,0.134,1,[V3:breakout_ready] READY (BULLISH),1.543067,1.174901,bullish
YFI,1,2021-11-01,2021-11-02,1,34757.66,35016.14,28585.78785714,17.76,2057.29071429,bullish,direction_flip,0.7437,0.5437,True,False,bullish,True,29500,39500,1,True,bullish,True,33600,36400,2,True,bullish,True,34600,35250,1,[V3:breakout_ready] READY (BULLISH),1.0,1.005437,bullish
BNB,3,2021-11-03,2021-12-28,55,568.4,534.2,476.21214286,16.22,30.72928571,bullish,direction_flip,-6.0169,-6.2169,False,False,bullish,True,390,540,1,True,bullish,True,450,510,1,True,bullish,True,541,558,1,[V3:breakout_ready] READY (BULLISH),7.987145,7.490593,bullish
YFI,2,2021-11-05,2021-11-06,1,34006.21,33860.61,28076.95857143,17.44,1976.41714286,bullish,direction_flip,-0.4282,-0.6282,False,False,bullish,True,29500,39500,1,True,bullish,True,33600,36400,2,True,bullish,True,32500,34700,1,[V3:breakout_ready] READY (BULLISH),1.005437,0.999121,bullish
DUSK,2,2021-11-06,2021-11-30,24,0.2069,0.3189,0.15294286,26.08,0.01798571,bullish,direction_flip,54.1324,53.9324,True,False,bullish,True,0.143,0.217,1,True,bullish,True,0.16,0.223,1,True,bullish,True,0.182,0.223,1,[V3:breakout_ready] READY (BULLISH),0.71153,1.095275,bullish
AUDIO,2,2021-11-13,2021-11-30,17,2.385,2.299,1.42114286,40.41,0.32128571,bullish,direction_flip,-3.6059,-3.8059,False,True,bullish,True,1.7,3.1,1,True,bullish,True,2.3,2.65,1,True,bullish,True,2.18,2.38,1,[V3:balance_aligned] READY (BULLISH),1.696365,1.631804,bullish
STX,5,2021-11-17,2021-11-18,1,2.144,1.925,1.51207143,29.47,0.21064286,bullish,direction_flip,-10.2146,-10.4146,False,False,bullish,True,1.3,2.8,1,True,bullish,True,2.12,2.38,1,True,bullish,True,2.02,2.43,1,[V3:breakout_ready] READY (BULLISH),0.449089,0.402319,bullish
ALICE,1,2021-11-23,2021-12-04,11,24.08,15.76571429,15.76571429,34.53,2.77142857,bullish,stop_loss,-34.5278,-34.7278,False,False,bullish,True,9.5,17.5,2,True,bullish,True,13.5,17.5,1,True,bullish,True,17.7,18.9,1,[V3:breakout_ready] READY (BULLISH),1.0,0.652722,bullish
ACM,1,2021-12-28,2021-12-29,1,5.695,5.14,3.85771429,32.26,0.61242857,bullish,direction_flip,-9.7454,-9.9454,False,False,bullish,True,4.4,7.4,1,True,bullish,True,4.35,5.8,2,True,bullish,True,5.4,5.55,1,[V3:breakout_ready] READY (BULLISH),1.0,0.900546,neutral
SYS,1,2021-12-28,2022-02-01,35,0.8237,0.7609,0.55479286,32.65,0.08963571,bullish,direction_flip,-7.6241,-7.8241,False,True,bullish,True,0.48,1.33,1,True,bullish,True,0.7,0.81,1,True,bullish,True,0.8,0.87,1,[V3:balance_aligned] READY (BULLISH),1.0,0.921759,neutral
DEGO,3,2022-01-01,2022-01-10,9,6.43,4.885,4.885,24.03,0.515,bullish,stop_loss,-24.028,-24.228,False,True,bullish,True,5.4,7.9,1,True,bullish,True,5.7,7.6,1,True,bullish,True,6.23,6.43,1,[V3:balance_aligned] READY (BULLISH),1.685278,1.276969,neutral
ASR,3,2022-01-04,2022-01-05,1,4.112,3.808,2.28264286,44.49,0.60978571,bullish,direction_flip,-7.393,-7.593,False,False,bullish,True,3.3,6.4,1,True,bullish,True,4.0,5.2,1,True,bullish,True,4.095,4.175,1,[V3:breakout_ready] READY (BULLISH),0.409698,0.378589,neutral
STX,6,2022-01-07,2022-01-22,15,2.095,1.45085714,1.45085714,30.75,0.21471429,bullish,stop_loss,-30.7467,-30.9467,False,True,bullish,True,1.75,2.7,3,True,bullish,True,2.0,2.43,1,True,bullish,True,2.06,2.26,1,[V3:balance_aligned] READY (BULLISH),0.402319,0.277814,neutral
ROSE,1,2022-01-11,2022-01-22,11,0.44858,0.28063357,0.28063357,37.44,0.05598214,bullish,stop_loss,-37.4396,-37.6396,False,False,bullish,True,0.2,0.45,1,True,bullish,True,0.315,0.455,1,True,bullish,True,0.302,0.37,1,[V3:breakout_ready] READY (BULLISH),1.0,0.623604,neutral
NEO,5,2022-01-15,2022-01-21,6,25.32,20.23714286,20.23714286,20.07,1.69428571,bullish,stop_loss,-20.0745,-20.2745,False,True,bullish,True,24.0,31.8,1,True,bullish,True,21.8,26.0,1,True,bullish,True,23.3,25.1,2,[V3:balance_aligned] READY (BULLISH),1.35769,1.082426,neutral
AR,2,2022-01-30,2022-03-01,30,35.92,33.77,20.16571429,43.86,5.25142857,bullish,direction_flip,-5.9855,-6.1855,False,True,bullish,True,35,69,1,True,bullish,True,30.2,34.5,1,True,bullish,True,30.0,31.2,1,[V3:balance_aligned] READY (BULLISH),3.96407,3.718872,neutral
MANA,1,2022-01-31,2022-03-01,29,2.8214,2.8392,1.95602857,30.67,0.28845714,bullish,direction_flip,0.6309,0.4309,True,True,bullish,True,2.6,4.3,1,True,bullish,True,1.8,2.43,1,True,bullish,True,2.205,2.285,1,[V3:balance_aligned] READY (BULLISH),1.0,1.004309,neutral
OG,1,2022-02-05,2022-02-24,19,3.6,2.5455,2.5455,29.29,0.3515,bullish,stop_loss,-29.2917,-29.4917,False,True,bullish,True,2.7,5.1,1,True,bullish,True,3.05,3.95,1,True,bullish,True,3.2,3.6,1,[V3:balance_aligned] READY (BULLISH),1.0,0.705083,bullish
AVAX,3,2022-02-09,2022-02-22,13,90.05,68.68142857,68.68142857,23.73,7.12285714,bullish,stop_loss,-23.7297,-23.9297,False,False,bullish,True,52,114,1,True,bullish,True,64.0,81.0,1,True,bullish,True,81.5,95.5,1,[V3:breakout_ready] READY (BULLISH),10.582968,8.050498,bullish
ETH,6,2022-02-26,2022-03-01,3,2779.47,2976.33,2156.58,22.41,207.63,bullish,direction_flip,7.0826,6.8826,True,False,bullish,True,2150,3900,1,True,bullish,True,2300,2880,1,True,bullish,True,2600,2720,1,[V3:breakout_ready] READY (BULLISH),5.261058,5.623158,bullish
ATOM,2,2022-03-03,2022-03-04,1,34.04,30.48,25.055,26.4,2.995,bullish,direction_flip,-10.4583,-10.6583,False,False,bullish,True,21.5,34.5,1,True,bullish,True,24.0,27.0,1,True,bullish,True,29.8,32.8,2,[V3:breakout_ready] READY (BULLISH),0.714755,0.638574,neutral
ATM,1,2022-03-09,2022-03-10,1,5.23,5.2,3.13857143,39.99,0.69714286,bullish,direction_flip,-0.5736,-0.7736,False,False,bullish,True,4.1,6.6,2,True,bullish,True,5.1,6.0,1,True,bullish,True,5.01,5.3,2,[V3:breakout_ready] READY (BULLISH),1.0,0.992264,neutral
IOST,3,2022-03-09,2022-03-10,1,0.02345,0.02265,0.01789786,23.68,0.00185071,bullish,direction_flip,-3.4115,-3.6115,False,False,bullish,True,0.0195,0.031,1,True,bullish,True,0.0232,0.0258,1,True,bullish,True,0.02165,0.0226,2,[V3:breakout_ready] READY (BULLISH),4.261428,4.107526,neutral
NEAR,1,2022-03-15,2022-04-26,42,10.113,12.685,7.23428571,28.47,0.95957143,bullish,direction_flip,25.4326,25.2326,True,False,bullish,True,7.5,14.0,1,True,bullish,True,9.3,12.0,1,True,bullish,True,9.6,10.2,1,[V3:breakout_ready] READY (BULLISH),1.0,1.252326,neutral
XLM,5,2022-03-15,2022-03-16,1,0.1827,0.1893,0.14869286,18.61,0.01133571,bullish,direction_flip,3.6125,3.4125,True,False,bullish,True,0.16,0.255,1,True,bullish,True,0.166,0.192,1,True,bullish,True,0.1765,0.18,1,[V3:breakout_ready] READY (BULLISH),1.041771,1.077321,neutral
DOT,4,2022-03-16,2022-03-17,1,19.05,18.75,15.35571429,19.39,1.23142857,bullish,direction_flip,-1.5748,-1.7748,False,False,bullish,True,14.0,23.0,1,True,bullish,True,16.0,18.8,2,True,bullish,True,17.1,17.75,1,[V3:breakout_ready] READY (BULLISH),0.37352,0.366891,neutral
FUN,3,2022-03-16,2022-03-17,1,0.01098,0.01097,0.00845786,22.97,0.00084071,bullish,direction_flip,-0.0911,-0.2911,False,False,bullish,True,0.0077,0.0132,2,True,bullish,True,0.0107,0.0113,1,True,bullish,True,0.0107,0.01118,2,[V3:breakout_ready] READY (BULLISH),1.62398,1.619253,neutral
ZIL,1,2022-03-16,2022-03-17,1,0.04109,0.04118,0.03272429,20.36,0.00278857,bullish,direction_flip,0.219,0.019,True,False,bullish,True,0.033,0.059,1,True,bullish,True,0.0365,0.0442,3,True,bullish,True,0.0385,0.0396,1,[V3:breakout_ready] READY (BULLISH),1.0,1.00019,neutral
MLN,1,2022-03-17,2022-03-18,1,54.0,55.6,36.68571429,32.06,5.77142857,bullish,direction_flip,2.963,2.763,True,False,bullish,True,44,74,1,True,bullish,True,51.0,60.0,1,True,bullish,True,51.9,54.8,1,[V3:breakout_ready] READY (BULLISH),1.0,1.02763,neutral
XLM,6,2022-03-18,2022-03-19,1,0.1928,0.2003,0.16087143,16.56,0.01064286,bullish,direction_flip,3.89,3.69,True,False,bullish,True,0.16,0.255,1,True,bullish,True,0.166,0.192,1,True,bullish,True,0.185,0.1915,1,[V3:breakout_ready] READY (BULLISH),1.077321,1.117075,neutral
HIVE,3,2022-03-19,2022-03-20,1,0.9324,0.9064,0.75280714,19.26,0.05986429,bullish,direction_flip,-2.7885,-2.9885,False,False,bullish,True,0.7,1.25,1,True,bullish,True,0.815,0.92,1,True,bullish,True,0.883,0.915,1,[V3:breakout_ready] READY (BULLISH),2.891801,2.805379,neutral
ICP,1,2022-03-19,2022-03-20,1,17.59,16.78,14.52571429,17.42,1.02142857,bullish,direction_flip,-4.6049,-4.8049,False,False,bullish,True,14.5,24.5,1,True,bullish,True,15.5,16.6,1,True,bullish,True,16.15,17.1,2,[V3:breakout_ready] READY (BULLISH),1.0,0.951951,neutral
PORTO,1,2022-03-19,2022-03-20,1,3.779,3.8011,1.92536429,49.05,0.61787857,bullish,direction_flip,0.5848,0.3848,True,False,bullish,True,2.4,4.2,1,True,bullish,True,3.7,4.2,1,True,bullish,True,3.76,3.85,1,[V3:breakout_ready] READY (BULLISH),1.0,1.003848,neutral
HIVE,4,2022-03-21,2022-03-22,1,0.9143,0.9224,0.73687143,19.41,0.05914286,bullish,direction_flip,0.8859,0.6859,True,False,bullish,True,0.7,1.25,1,True,bullish,True,0.815,0.92,1,True,bullish,True,0.883,0.915,1,[V3:breakout_ready] READY (BULLISH),2.805379,2.824622,neutral
ICP,2,2022-03-21,2022-03-22,1,16.95,18.02,14.01428571,17.32,0.97857143,bullish,direction_flip,6.3127,6.1127,True,False,bullish,True,14.5,24.5,1,True,bullish,True,15.5,16.6,1,True,bullish,True,16.15,17.1,2,[V3:breakout_ready] READY (BULLISH),0.951951,1.010141,neutral
PORTO,2,2022-03-21,2022-03-22,1,3.772,3.8754,1.85455,50.83,0.63915,bullish,direction_flip,2.7413,2.5413,True,False,bullish,True,2.4,4.2,1,True,bullish,True,3.7,4.2,1,True,bullish,True,3.76,3.85,1,[V3:breakout_ready] READY (BULLISH),1.003848,1.029358,neutral
MLN,2,2022-03-22,2022-03-23,1,58.3,57.7,42.74285714,26.68,5.18571429,bullish,direction_flip,-1.0292,-1.2292,False,False,bullish,True,44,74,1,True,bullish,True,51.0,60.0,1,True,bullish,True,55.0,59.5,1,[V3:breakout_ready] READY (BULLISH),1.02763,1.014998,neutral
PHA,1,2022-03-22,2022-03-23,1,0.2522,0.2577,0.20623571,18.23,0.01532143,bullish,direction_flip,2.1808,1.9808,True,False,bullish,True,0.2,0.4,1,True,bullish,True,0.22,0.233,1,True,bullish,True,0.238,0.285,1,[V3:breakout_ready] READY (BULLISH),1.0,1.019808,neutral
PORTO,3,2022-03-23,2022-03-24,1,3.9164,3.9044,1.99620714,49.03,0.64006429,bullish,direction_flip,-0.3064,-0.5064,False,False,bullish,True,2.4,4.2,1,True,bullish,True,3.7,4.2,1,True,bullish,True,3.75,4.15,1,[V3:breakout_ready] READY (BULLISH),1.029358,1.024146,neutral
ICP,3,2022-03-24,2022-03-25,1,19.41,18.75,16.23,16.38,1.06,bullish,direction_flip,-3.4003,-3.6003,False,False,bullish,True,14.5,24.5,1,True,bullish,True,15.5,16.6,1,True,bullish,True,17.7,19.6,1,[V3:breakout_ready] READY (BULLISH),1.010141,0.973773,neutral
IDEX,1,2022-03-24,2022-03-25,1,0.15649,0.1532,0.11528714,26.33,0.01373429,bullish,direction_flip,-2.1024,-2.3024,False,False,bullish,True,0.125,0.25,2,True,bullish,True,0.132,0.165,1,True,bullish,True,0.146,0.17,1,[V3:breakout_ready] READY (BULLISH),1.0,0.976976,neutral
MLN,3,2022-03-24,2022-03-25,1,58.4,57.9,43.20714286,26.02,5.06428571,bullish,direction_flip,-0.8562,-1.0562,False,False,bullish,True,44,74,1,True,bullish,True,51.0,60.0,1,True,bullish,True,56.7,58.9,1,[V3:breakout_ready] READY (BULLISH),1.014998,1.004278,neutral
